channel,channel_value,s0,l0,phase,region,inside_packet_initial,proper_distance_to_packet,branch,forward_radial_null_reaches_packet,s_hit_or_end,l_hit_or_end
abs_radial_current,0.02770282469122726,2.2600000000000002,0.9649999999999994,minjerk_decompression,support_edge,False,0.9862564040724691,plus,False,2.6099999999999928,1.3101128048537647
abs_radial_current,0.02770282469122726,2.2600000000000002,0.9649999999999994,minjerk_decompression,support_edge,False,0.9862564040724691,minus,False,2.6099999999999928,0.6201366119877146
abs_radial_pressure,0.04428819354164975,2.35,0.029999999999999805,minjerk_decompression,core_throat,False,2.0430343070118497,plus,False,2.6099999999999945,0.2883361390019964
abs_radial_pressure,0.04428819354164975,2.35,0.029999999999999805,minjerk_decompression,core_throat,False,2.0430343070118497,minus,False,2.6099999999999945,-0.22833611783721866
abs_radial_pressure,0.04422181571756415,2.35,-0.05500000000000016,minjerk_decompression,core_throat,False,2.1331482071687713,plus,False,2.6099999999999945,0.20333611671962162
abs_radial_pressure,0.04422181571756415,2.35,-0.05500000000000016,minjerk_decompression,core_throat,False,2.1331482071687713,minus,False,2.6099999999999945,-0.31333615612387755
abs_radial_pressure,0.04390641452302996,2.35,0.11499999999999977,minjerk_decompression,core_throat,False,1.9529204123114767,plus,False,2.6099999999999945,0.373336230034173
abs_radial_pressure,0.04390641452302996,2.35,0.11499999999999977,minjerk_decompression,core_throat,False,1.9529204123114767,minus,False,2.6099999999999945,-0.14333612959533226
abs_radial_pressure,0.04371192760975463,2.35,-0.14000000000000012,minjerk_decompression,core_throat,False,2.2232620971162254,plus,False,2.6099999999999945,0.11833614221482182
abs_radial_pressure,0.04371192760975463,2.35,-0.14000000000000012,minjerk_decompression,core_throat,False,2.2232620971162254,minus,False,2.6099999999999945,-0.39833628171167496
abs_radial_pressure,0.043102729635783286,2.35,0.19999999999999973,minjerk_decompression,core_throat,False,1.8628065404062784,plus,False,2.6099999999999945,0.45833649086379313
abs_radial_pressure,0.043102729635783286,2.35,0.19999999999999973,minjerk_decompression,core_throat,False,1.8628065404062784,minus,False,2.6099999999999945,-0.05833619965440725
abs_radial_pressure,0.042793104450743365,2.35,-0.2250000000000001,minjerk_decompression,core_throat,False,2.31337595800774,plus,False,2.6099999999999945,0.0333362406722388
