t,phase,core_line_target_Tkk,core_line_flux_completed_min_Tkk,core_line_radial_flux_f,access_mean_target_Tkk,access_mean_flux_completed_min_Tkk,access_mean_radial_flux_f,support_mean_target_Tkk,support_mean_flux_completed_min_Tkk,support_mean_radial_flux_f,support_ring_mean_target_Tkk,support_ring_mean_flux_completed_min_Tkk,support_ring_mean_radial_flux_f,shoulder_mean_target_Tkk,shoulder_mean_flux_completed_min_Tkk,shoulder_mean_radial_flux_f
242.775,B_reset,-8.104954082724819e-08,-8.104954082724819e-08,0.0,-1.690150258361396e-06,-2.101945879584647e-06,1.042153036889666e-20,-0.00011763243171904502,-0.00016799912470479716,8.796235482724657e-19,-0.000423542928899225,-0.0005389406621469515,1.4765478336536964e-18,-0.00013737418887989776,-0.0003063721492286049,-2.1766537093268768e-18
243.75,B_reset,-8.096545403247776e-08,-8.096545403247776e-08,0.0,-3.277769517950439e-07,-8.830995795372909e-07,1.3945792453008303e-20,-8.414705465432053e-05,-0.00015206940025946745,1.5811281682080272e-19,-0.00037392344037913313,-0.0005295292272212271,1.8973538018496328e-19,-0.00012130537734589771,-0.00034919564186330714,-2.4512396943150533e-19
244.725,B_reset,-8.086107194680949e-08,-8.086107194680949e-08,0.0,1.4377687189616783e-06,7.399424810064941e-07,1.7606184832214385e-20,-4.075624058360637e-05,-0.00012610949169986548,5.033795800825557e-19,-0.0003096390326914971,-0.0005051598237897292,8.036648603548801e-19,-0.00010047919690923029,-0.00038683466982875867,-1.017912637482994e-19
245.7,B_reset,-8.073857084766867e-08,-8.073857084766867e-08,0.0,3.6034606471864857e-06,2.7644224378035748e-06,2.1145572504669856e-20,1.2463879024039176e-05,-9.016269988464038e-05,3.2009778425762514e-19,-0.00023080828170603634,-0.00046587604775615856,4.4723339615027055e-20,-7.493077348027045e-05,-0.0004192126571111101,1.143126203598847e-18
246.67499999999998,B_reset,-8.060009847150103e-08,-8.060009847150103e-08,0.0,6.165607726856877e-06,5.1869212878840585e-06,2.4624457823750018e-20,7.54208806426256e-05,-4.4288145713638855e-05,8.131516293641283e-20,-0.00013757373045806916,-0.0004117443654624049,-4.1199682554449167e-19,-4.4703349994118426e-05,-0.0004462593719362328,1.2497786999139973e-18
247.65,B_reset,-8.044777839473524e-08,-8.044777839473524e-08,0.0,9.1198596770207e-06,8.00336365194114e-06,2.8284850202956103e-20,0.00014800618692194944,1.1439238099876148e-05,8.144423462361349e-19,-3.0101700368179222e-05,-0.0003428542222154167,1.848564704087785e-18,-9.848237300260757e-06,-0.0004679113356290985,-8.817981256111724e-19
248.625,B_reset,-8.028371480824454e-08,-8.028371480824454e-08,0.0,1.2461213955546685e-05,1.1209023596496865e-05,3.1642730815285646e-20,0.0002300952314636233,7.692873817051863e-05,4.569137726903197e-19,9.141793609252326e-05,-0.0002593181207628936,1.0787811616230768e-18,2.9575250509392358e-05,-0.0004841122273964114,-4.516526984837713e-19
249.6,B_reset,-8.010999737390072e-08,-8.010999737390072e-08,0.0,1.618402375333762e-05,1.4798531513011382e-05,3.5151867311053464e-20,0.00032154764997934025,0.00015207391511160183,8.002444606440628e-19,0.0002267720212450381,-0.0001612716679595092,1.2929110906889641e-18,7.349987600685266e-05,-0.0004948132826739386,-5.854102491110591e-19
250.575,B_reset,-7.992870640011649e-08,-7.992870640011649e-08,0.0,2.028200705783952e-05,1.876588204918263e-05,3.823748733319413e-20,0.00042220749760659787,0.0002367526822927255,-6.453584360032764e-20,0.0003757244163830571,-4.887358798027627e-05,-7.860465750519907e-19,0.00012185057321488892,-0.0004999736827041719,-6.944197066707429e-19
251.54999999999998,B_reset,-7.974191801828765e-08,-7.974191801828765e-08,0.0,2.4748256772569547e-05,2.310444308582025e-05,4.1625619122211334e-20,0.0005319034920953343,0.0003308274091761299,9.912705577010326e-19,0.0005380163440031259,7.76942994343024e-05,1.4148838350935834e-18,0.0001745445568986248,-0.0004995609330744967,2.293323290931295e-18
252.525,B_reset,-7.955170945850619e-08,-7.955170945850619e-08,0.0,2.9575251877155208e-05,2.7806965749622103e-05,4.4529732084226073e-20,0.0006504492825190257,0.0004341450496578948,2.271661694731533e-19,0.0007133667676820139,0.0002182271370894288,4.391018798566293e-19,0.00023149144596594094,-0.0004935512289725883,-1.807789274557352e-18
253.5,B_reset,-7.936016432875042e-08,-7.936016432875042e-08,0.0,3.4754869610336715e-05,3.286559545113826e-05,4.7675854459742047e-20,0.00077764374310544,0.0005465372957750717,1.3991370892551034e-18,0.0009014728090893291,0.00037249712606245703,2.2930875948068417e-18,0.0002925934005648667,-0.00048192980499553136,-4.059865743709307e-19
254.475,B_reset,-7.9169377940657e-08,-7.9169377940657e-08,0.0,4.027839865642555e-05,3.827188393397255e-05,5.021695330150495e-20,0.0009132712917264375,0.0006678207570684264,-4.724023751543983e-19,0.0011020102015195205,0.0005402536601653021,-1.3769367590565906e-18,0.0003577452724497685,-0.00046469126740311716,-1.0152610560828936e-18
255.45,B_reset,-7.89814625238714e-08,-7.89814625238714e-08,0.0,4.613655331367426e-05,4.401680232034388e-05,5.439161568440114e-20,0.0010571022325321189,0.0007977971658244432,1.6237218249842436e-18,0.0013146337792278961,0.0007212235001326807,2.8406096919120215e-18,0.000426834768175774,-0.00044183990677750857,3.4659115100868134e-18
256.425,B_reset,-7.879855249721752e-08,-7.879855249721752e-08,0.0,5.2319488621140495e-05,5.009075513471494e-05,5.578316981203321e-20,0.001208893122162644,0.000936253608345859,1.807003620809174e-20,0.0015389780017609988,0.0009151109883815298,-6.613633252161577e-19,0.0004997426246679035,-0.0004133899891378391,-3.75935318503126e-18
257.4,B_reset,-7.862280972217951e-08,-7.862280972217951e-08,0.0,5.881681641871835e-05,5.6483595286952965e-05,5.892929218754918e-20,0.0013683871589214793,0.0010829627823333802,1.561767415127929e-18,0.0017746575123824403,0.0011215983050539805,2.8622937353617316e-18,0.0005763427967008315,-0.0003793660236391319,1.571503909792848e-18
258.375,B_reset,-7.845642832429313e-08,-7.845642832429313e-08,0.0,6.561762231379242e-05,6.318463999226873e-05,6.159139573606269e-20,0.0015353145942461417,0.0012376832803809342,1.58758175256806e-18,0.0020212677296103424,0.0013403457659008566,2.6400322900022035e-18,0.0006565026558133576,-0.0003398030050985761,-1.231512250268861e-19
259.34999999999997,B_reset,-7.830164015307561e-08,-7.830164015307561e-08,0.0,7.271048352485102e-05,7.01826876058177e-05,6.425349928457621e-20,0.001709393165765955,0.001400159899526487,-2.529805069132844e-19,0.0022783854708013666,0.0015709921624401536,-1.0570971181733668e-18,0.0007400832001716537,-0.0002947466296611101,3.3174229516811904e-19
260.325,B_reset,-7.816071967526809e-08,-7.816071967526809e-08,0.0,8.0083487572644e-05,7.746603534508984e-05,6.606856988583543e-20,0.0018903285511944294,0.0015701239767110513,9.602933527728754e-19,0.0025455696066421464,0.0018131551446521211,8.998878031629688e-19,0.0008269392748862009,-0.0002442534820720232,-1.1071825446197081e-18
261.3,B_reset,-7.803598872690686e-08,-7.803598872690686e-08,0.0,8.772425178684874e-05,8.50224978751852e-05,6.981971579510447e-20,0.002077814842260952,0.0017472937499424,1.2597396670783956e-18,0.002822361745335447,0.0020664316463555417,2.211772431870429e-18,0.000916919802276733,-0.00018839119310566974,5.214776753530823e-19
262.275,B_reset,-7.792982188984039e-08,-7.792982188984039e-08,0.0,9.561994359394236e-05,9.283942672534021e-05,7.17557911031143e-20,0.0022715350378465114,0.0019313747448689786,8.363845330602463e-19,0.0031082869452003455,0.0023303983532351477,1.1167282376600696e-18,0.0010098680215690104,-0.0001272385658438231,-4.0421885343753045e-19
263.25,B_reset,-7.784465101020111e-08,-7.784465101020111e-08,0.0,0.00010375730155293744,0.00010090373050813844,7.090875815586e-20,0.0024711615554524205,0.0021220601864077046,1.2545767995903694e-18,0.0034028544543431285,0.0026046122133598546,1.870248747537495e-18,0.001105621737500167,-6.088566963351508e-05,-1.5620760648147132e-18
264.22499999999997,B_reset,-7.778297042954317e-08,-7.778297042954317e-08,0.0,0.00011212265710116109,0.00010920189590844842,7.453889935837843e-20,0.0026763567600921745,0.002319031434992156,3.6140072416183483e-19,0.003705558475991893,0.002888610989879477,6.2341624917916505e-19,0.001204013577295948,1.0566099337420575e-05,1.4294969948096923e-18
265.2,B_reset,-7.774734209164387e-08,-7.774734209164387e-08,0.0,0.00012070195697372785,0.00011772000940718963,7.465990406512904e-20,0.0028867735096655034,0.002521958446927137,1.2390881971262908e-18,0.0040158789580333155,0.0031819138554254416,1.9244588561617704e-18,0.0013048712554773704,8.70039917165743e-05,3.405808998351204e-19
266.175,B_reset,-7.774040009744394e-08,-7.774040009744394e-08,0.0,0.00012948078625789238,0.0001264437797067064,7.574894642588457e-20,0.0031020557158397423,0.0027305002582753116,1.3578341493508936e-18,0.004333282405233637,0.0034840220276135744,1.122149248522497e-18,0.001408017845942272,0.00016830391369113807,-1.4418710413434943e-18
267.15,B_reset,-7.776485640397617e-08,-7.776485640397617e-08,0.0,0.0001384443920413221,0.00013535856081781092,7.756401702714379e-20,0.003321838919432999,0.0029443054916135467,2.2510102247794283e-18,0.004657222712574569,0.003794419444873762,4.20128341838133e-18,0.0015132720607576838,0.00025433047129804387,1.0777205290630367e-18
268.125,B_reset,-7.782350556762996e-08,-7.782350556762996e-08,0.0,0.00014757770761500126,0.00014444937577217672,8.071013940265977e-20,0.0035457508792668072,0.0031630128849357035,1.858632295689436e-19,0.004987142018087697,0.004112573481698906,-9.378348791999614e-19,0.0016204485350913415,0.0003449370507872219,-4.749276907735416e-19
269.09999999999997,B_reset,-7.791923041509017e-08,-7.791923041509017e-08,0.0,0.00015686537718706184,0.0001537009409197682,8.083114410941038e-20,0.0037734121734261834,0.003386251841904183,1.2339253296382646e-18,0.005322471573522157,0.004437935702254319,2.2171934427328565e-18,0.001729358117697946,0.00043996593532618646,3.1818976801205023e-19
270.075,B_reset,-7.805500761795242e-08,-7.805500761795242e-08,0.0,0.00016629178106573387,0.00016309769076888097,7.962109704190423e-20,0.004004436811842472,0.003613643002575669,9.602933527728754e-19,0.0056626326311397975,0.004769942651129405,1.2847795743953227e-18,0.0018398081663697473,0.0005392484581548493,-2.5160561285397304e-19
271.05,B_reset,-7.823391311852077e-08,-7.823391311852077e-08,0.0,0.00017584106126745396,0.000172623803328894,-5.808225924029488e-20,0.004238432859089121,0.0038447988336702092,1.1100165099256354e-18,0.0060070373448886175,0.005108016679888745,1.913616834436915e-18,0.0019516028477491174,0.0006426051921594129,-4.548935201950052e-19
272.025,B_reset,-7.845912854089379e-08,-7.845912854089379e-08,0.0,0.00018549714750460788,0.00018226322590905644,2.2397971219538715e-19,0.004475003066258257,0.004079324237370008,1.1100165099256354e-18,0.006355089684166477,0.005451566807912122,1.0462550964485118e-18,0.0020645434408922184,0.0007498461756550635,-8.402566836762659e-19
273.0,B_reset,-7.873394709165209e-08,-7.873394709165209e-08,0.0,0.00019524378350885288,0.00019199970133074607,7.889506880140054e-20,0.004713745510767413,0.004316817177579037,1.2803911370305005e-18,0.006706186358351729,0.005799989615886478,1.338989683019598e-18,0.002178428643965008,0.0008607711740031839,-2.604442175209744e-19
273.97499999999997,B_reset,-7.906178041047012e-08,-7.906178041047012e-08,0.0,0.0002050645536426014,0.00020181679450707093,8.542932296593372e-20,0.0049542542429241365,0.004556869322507819,1.4610914991114179e-18,0.007059717750239389,0.006152670170171439,2.596664203102783e-18,0.0022930548834415583,0.0009751699765484851,9.581047459029512e-19
274.95,B_reset,-7.944616564525829e-08,-7.944616564525829e-08,0.0,0.00021494290975283874,0.0002116979193414316,-5.2879056850018466e-20,0.005196119938061593,0.004799066702377083,1.2287624621502384e-18,0.007415068856491368,0.006508982976107908,1.463672932855431e-18,0.0024082166251681767,0.0010928227281533898,1.2491894596028638e-19
275.925,B_reset,-7.989077246362411e-08,-7.989077246362411e-08,0.0,0.00022486219822007953,0.0002216263659003583,2.1563038742959475e-19,0.005438930553040927,0.005042990380988031,1.5746745838479945e-18,0.00777162023317562,0.006868292958229087,2.835188681049594e-18,0.002523706686647415,0.0012135002945066035,-3.9714796970392935e-19
276.9,B_reset,-8.039941140555474e-08,-8.039941140555474e-08,0.0,0.00023480568715385634,0.00023158532780858846,8.216219588366713e-20,0.005682271985901487,0.005288217139831515,6.763356409314337e-19,0.008128748944439053,0.007229956465175355,8.890457814381136e-19,0.0026393165498865504,0.001336964660168041,-6.1634536544556395e-19
277.875,B_reset,-8.097604185280271e-08,-8.097604185280271e-08,0.0,0.0002447565936879231,0.00024155792981975149,8.349324765792389e-20,0.005925728737428957,0.005534320173365741,2.075472730186537e-18,0.00848582951233207,0.007593322297006236,2.699663409488906e-18,0.002754836674149851,0.0014629693581938803,-7.83689613807457e-20
278.84999999999997,B_reset,-8.162478131828504e-08,-8.162478131828504e-08,0.0,0.0002546981113254113,0.0002515272555117281,8.083114410941038e-20,0.006168884573397146,0.005780869794032885,5.421010862427522e-19,0.008842234865772335,0.007957732752472062,3.4694469519536144e-19,0.0028700568079427636,0.0015912599300295597,2.63979659387775e-19
279.825,B_reset,-8.234991503876675e-08,-8.234991503876675e-08,0.0,0.00026461343728612514,0.0002614763750553701,7.950009233515362e-20,0.006411323186231723,0.006027434145530276,1.1100165099256354e-18,0.009197337286611942,0.008322524693679868,1.6967763999398145e-18,0.002984766299551052,0.0017215744141927647,-1.1242705136425775e-18
280.8,B_reset,-8.315590611004526e-08,-8.315590611004526e-08,0.0,0.00027448579980692743,0.00027138837300727666,7.780602644064502e-20,0.006652628854833498,0.006273579922812863,1.585000318824047e-18,0.009550509350744725,0.008687030625488278,2.927345865710862e-18,0.003098754405449956,0.0018536438621537168,1.0983439399527066e-18
281.775,B_reset,-8.404740684793694e-08,-8.404740684793694e-08,0.0,0.0002842984853453868,0.00028124637607306643,7.623296525288703e-20,0.0068923871012911515,0.006518873097247343,1.5023944390156276e-18,0.009901124862165881,0.009050579786837272,1.8431436932253575e-18,0.003211810595889258,0.0019871928796649334,-9.928699242598233e-19
282.75,B_reset,-8.50292705456822e-08,-8.50292705456822e-08,0.0,0.00029403486563863004,0.00029103358079012504,7.647497466638826e-20,0.007130185343208269,0.00676287964530224,3.7688932662591346e-19,0.010248559777873485,0.009412499251121694,6.342582709040201e-19,0.003323724856957195,0.0021219401916640506,-1.0488477538174988e-19
283.72499999999997,B_reset,-8.61065644984012e-08,-8.61065644984012e-08,0.0,0.00030367842456710683,0.000300733281078196,7.707999820014133e-20,0.007365613540361695,0.007005166279119425,8.828503404524821e-19,0.01059219312147498,0.009772115032616904,2.656295322589486e-19,0.003434287988414599,0.00225759922876942,-9.139117225679443e-19
284.7,B_reset,-8.72845839856006e-08,-8.72845839856006e-08,0.0,0.0003132127847747245,0.0003103288956032546,7.090875815586e-20,0.007598264834406133,0.007245301177266918,7.176385808356434e-19,0.01093140788334088,0.010128753195852729,1.4582519219930034e-18,0.003543291896587968,0.0023938787332334686,8.149193502975286e-19
285.675,B_reset,-8.856886705536558e-08,-8.856886705536558e-08,0.0,0.000322621733996448,0.00031980399490499814,7.478090877187966e-20,0.007827736180335124,0.007482854713953178,1.781189283369043e-18,0.01126559190512242,0.010481740964760995,2.4936649967166602e-18,0.003650529881601856,0.0025304833821553456,-3.205467292565839e-19
286.65,B_reset,-8.996521100161256e-08,-8.996521100161256e-08,0.0,0.0003318892510434141,0.0003291423282319094,7.030373462210693e-20,0.008053628968405422,0.00771740018493689,2.9944631430552027e-19,0.011594138746425838,0.010830407828309805,1.463672932855431e-19,0.00375579691822438,0.002667114425606362,-1.424783072320625e-18
287.625,B_reset,-9.147968959387754e-08,-9.147968959387754e-08,0.0,0.0003409995313982243,0.00033832785003363807,6.921469226135139e-20,0.008275549635231945,0.00794851452835119,7.899187256680104e-19,0.01191644853141312,0.011174086639272808,1.3227266504323153e-18,0.00385888992959503,0.0028034703372635254,7.671908850957211e-19
288.59999999999997,B_reset,-9.311867235339773e-08,-9.311867235339773e-08,0.0,0.0003499370123704709,0.00034734474605699865,6.824665460734648e-20,0.008493110262756362,0.008175779038632123,1.2132738596861597e-18,0.012231928773070758,0.011512114702696669,1.891932790987205e-18,0.003959608053096044,0.0029392474750426457,9.492661412359498e-19
289.575,B_reset,-9.488884494875274e-08,-9.488884494875274e-08,0.0,0.0003586863977652391,0.0003561774589922467,6.195440985631454e-20,0.008705929163794628,0.00839878007171542,7.434529182757744e-19,0.01253999517286478,0.011843834850548077,5.854691731421724e-19,0.00405775289762425,0.0030741407491401973,-9.103762807011437e-19
290.55,B_reset,-9.679723111655014e-08,-9.679723111655014e-08,0.0,0.0003672326820167397,0.00036481071361951474,5.820326394704549e-20,0.008913631452866931,0.008617109739658926,1.4559286316233917e-18,0.012840072393470492,0.012168596498970839,2.699663409488906e-18,0.004153128791513876,0.003207844294845732,9.133224822568108e-20
291.525,B_reset,-9.885121701912272e-08,-9.885121701912272e-08,0.0,0.00037556117373850053,0.00037322954140018904,5.995783219492941e-20,0.009115849601013372,0.008830366592818264,-5.1628674880262113e-20,0.013131594802235854,0.012485756684495693,-5.854691731421724e-19,0.004245543020354187,0.0033400521473975872,-7.294795051831818e-19
292.5,B_reset,-1.0105857677927137e-07,-1.0105857677927137e-07,0.0,0.0003836575186445751,0.00038141930446376104,5.917130160105041e-20,0.009312223973301418,0.009038156287702968,7.641043882278793e-19,0.013414007183008336,0.012794681075502926,9.107298248878238e-19,0.0043348060539424495,0.0034704589161241167,3.229036905011176e-19
293.47499999999997,B_reset,-1.034275008116639e-07,-1.034275008116639e-07,0.0,0.00039150772179363916,0.0003893657189380402,5.977632513480348e-20,0.009502403347728502,0.009240092238626528,7.821744244359711e-19,0.01368676541391822,0.013094744955174969,1.1600963245594897e-18,0.00442073176160442,0.0035987604550682837,1.3964995373862204e-19
294.45,B_reset,-1.0596662619732684e-07,-1.0596662619732684e-07,0.0,0.00039909816911076903,0.0003970548775704366,5.644869569916158e-20,0.00968604541422686,0.009435796251252196,1.5075573065036538e-18,0.01394933710867884,0.013385334172114674,1.6371452804531117e-18,0.004503137615112051,0.0037246545272397982,-1.1254489942648443e-19
295.425,B_reset,-1.0868506919413999e-07,-1.0868506919413999e-07,0.0,0.0004064156481412686,0.0004044732715924383,4.761535210636674e-20,0.00986281725247666,0.009624899136144446,7.511972195078138e-19,0.014201202218923643,0.01366584605477433,9.595189226496714e-19,0.004581844878421611,0.0038478414596497673,-6.623061097139712e-19
296.4,B_reset,-1.1159246105862947e-07,-1.1159246105862947e-07,0.0,0.00041344736799051474,0.00041160781177386214,4.701032857261367e-20,0.010032395787233589,0.009807041300419091,8.002444606440628e-20,0.014441853595058654,0.013935690285770751,2.1412992906588714e-19,0.00465667878345065,0.003968024786227979,1.5803425144598493e-18
297.375,B_reset,-1.1469898619627798e-07,-1.1469898619627798e-07,0.0,0.00042018097840659715,0.00041844584862022404,4.7494347399616124e-20,0.010194468219878936,0.009981873315600137,1.073876437509452e-18,0.014670797503065852,0.014194289732139154,1.7184604433895245e-18,0.004727468691110027,0.004084911875746945,-2.2343992598179527e-18
298.34999999999997,B_reset,-1.1801542389180535e-07,-1.1801542389180535e-07,0.0,0.0004266045879605558,0.00042497519166286317,4.253315442284094e-20,0.010348732434897891,0.01014905645978673,2.7879484435341545e-19,0.014887554094643079,0.014441081227527089,6.342582709040201e-19,0.004794048236801329,0.004198214541870823,2.0207996470320855e-18
299.325,B_reset,-1.2155319314299686e-07,-1.2155319314299686e-07,0.0,0.0004327067812816931,0.00043118412779364425,-6.800464519384526e-20,0.01049489737999343,0.010308263232239661,2.658876756333499e-19,0.01509165782801766,0.014675516302290794,1.382357769919018e-19,0.004856255459590099,0.0043076496324433835,-1.2029340951788898e-18
300.3,B_reset,-1.2532440104443444e-07,-1.2532440104443444e-07,0.0,0.00043847663530507925,0.00043706143859789274,1.4133349748471755e-19,0.010632683418541006,0.010459177838510752,9.060832441486002e-19,0.015282657836715303,0.014897061857432139,1.474514954580286e-18,0.004913932914262837,0.004412939595183377,7.430320323392506e-19
301.275,B_reset,-1.2934189549351322e-07,-1.2934189549351322e-07,0.0,0.0004439037344886514,0.00044259641663694485,3.369981083004609e-20,0.010761822653088135,0.01060149664423932,9.344790153327443e-19,0.01546011824350892,0.015105200778266648,1.1031757105040008e-18,0.004966927765476037,0.00451381301695024,-4.0245113250413017e-19
302.25,B_reset,-1.3361932158242867e-07,-1.3361932158242867e-07,0.0,0.00044897818495935046,0.0004477788806357471,3.127971669503381e-20,0.010882059218602755,0.010734928595760215,9.938519914450457e-20,0.015623618416714002,0.015299432483695733,-1.3552527156068805e-19,0.005015091863209772,0.004610005133806196,-3.450002021686211e-19
303.22499999999997,B_reset,-1.3817118303811373e-07,-1.3817118303811373e-07,0.0,0.00045369062754655197,0.00045259918952990293,2.846635726308202e-20,0.01099314954417092,0.010859195605679725,1.6263032587282567e-19,0.015772753165933216,0.01547927340692611,2.6020852139652105e-19,0.00505828179874114,0.004701258309146926,2.8254072918847794e-19
304.2,B_reset,-1.4301290836502765e-07,-1.4301290836502765e-07,0.0,0.0004580322496633967,0.0004570482553268594,2.6802542545261075e-20,0.011094862581844793,0.010974032901588415,1.2519953658463562e-19,0.0159071328742924,0.015644257403449265,-9.622294280808851e-20,0.0050963589403643554,0.004787322477215891,7.421481718725504e-19
305.175,B_reset,-1.481609219909031e-07,-1.481609219909031e-07,0.0,0.00046199479599679606,0.0004611175547398799,2.2174112512050075e-20,0.011186980001340174,0.011079189336108727,4.698209414103852e-19,0.016026383564146155,0.015793936082089916,1.09910995235718e-18,0.005129189448095401,0.004867955549411032,-9.575155055918178e-19
306.15,B_reset,-1.5363272154116988e-07,-1.5363272154116988e-07,0.0,0.0004655705779666218,0.0004647990657499335,2.2900140752553762e-20,0.011269296349282193,0.011174427631885933,7.770115569479449e-19,0.016130146893169193,0.015927879054901773,6.816921159502609e-19,0.005156644266617584,0.004935936976989837,6.020562879005783e-19
307.125,B_reset,-1.5944696059129914e-07,-1.5944696059129914e-07,0.0,0.00046875248191763396,0.00046808488866427673,1.748518012546377e-20,0.011341619171701215,0.011259524479635642,-1.8070036208091741e-19,0.016218080077693563,0.01604567410169727,-3.225501463144376e-19,0.005178599095750573,0.004990143980333776,-7.894347068410079e-19
308.09999999999997,B_reset,-1.6562353854990342e-07,-1.6562353854990342e-07,0.0,0.00047153397600586906,0.0004709688620227054,1.7137291593555756e-20,0.011403769098482437,0.011334271257648463,-5.550082549628177e-20,0.01628985574009759,0.016146927244997104,-9.690056916589196e-20,0.00519493433775674,0.005033153154336789,6.011724274338782e-19
309.075,B_reset,-1.7218369697995818e-07,-1.7218369697995818e-07,0.0,0.0004739091157446325,0.0004734448125530526,-7.950009233515362e-20,0.01145557988848218,0.011398473584132948,-3.646275163418512e-19,0.016345161677011683,0.016231262731194386,-1.0916560624213422e-18,0.005205535020842952,0.005065157371045476,-3.597312099469568e-19
310.05,B_reset,-1.7915012330990366e-07,-1.7915012330990366e-07,0.0,0.0004758725481748782,0.0004755071699058016,1.0612112782028878e-19,0.011496898434034675,0.011451951611002594,1.3262115859867332e-18,0.01638370054507634,0.0162983229137753,2.7077949257825475e-18,0.0052102906982706325,0.005087429751030777,9.357872691187727e-19
311.025,B_reset,-1.865470628029914e-07,-1.865470628029914e-07,0.0,0.0004774195146257709,0.000477150970057025,-8.060426028425298e-20,0.011527584723590648,0.011494540065469908,-9.031791311865853e-19,0.016405189460975987,0.016347768034472805,-1.4440217684791312e-18,0.005209095322555366,0.005100989972682625,2.791157698800149e-19
312.0,B_reset,-1.944004383416601e-07,-1.944004383416601e-07,0.0,0.0004785458520342507,0.0004783718572105411,9.606261157164396e-20,0.011547511761257723,0.011526088241188932,6.690753585263969e-19,0.01640935951248907,0.016379275898322616,6.669927855929486e-19,0.0052018470943273835,0.005104631980613633,-5.314257090433896e-19
312.97499999999997,B_reset,-2.0273797956117995e-07,-2.0273797956117995e-07,0.0,0.00047924799279162487,0.00047915897990219046,3.65282958503417e-21,0.01155656544204722,0.011546457569377543,-2.524158182817815e-19,0.016395955177339085,0.01637754427691051,-4.0200183676689096e-19,0.00518844828552907,0.005085307484883904,1.2711570749523068e-18
313.95,B_reset,-2.1158936115970517e-07,-2.1158936115970517e-07,0.0,0.00047952296308935796,0.00047950748029265423,9.098986738083304e-22,0.011554644381685391,0.011551208852111942,2.3918597034371436e-19,0.01636473364672273,0.016339520007621323,2.4631718106155055e-19,0.005168805036762963,0.005023956573012104,-2.66262965593417e-19
314.925,B_reset,-2.209863506905251e-07,-2.209863506905251e-07,0.0,0.0004793683797375596,0.0004792680524462551,-1.1344191257870093e-22,0.01154165969991516,0.01153011648731016,-6.356780594632273e-19,0.016315464050533596,0.016267720586727152,-1.4948437453143892e-18,0.005142827128765617,0.004957034521096359,-1.276810099187243e-18
315.9,B_reset,-2.3096296730096673e-07,-2.3096296730096673e-07,0.0,0.0004787824454314782,0.00047859771830513747,-8.241176809134028e-20,0.011517534756304007,0.011495698315923467,-1.0519342506853406e-19,0.01624792658150946,0.016175775133800623,-1.0503208545953324e-19,0.005110427728182573,0.00488476516239221,6.349800902851586e-19
316.875,B_reset,-2.4155565049528737e-07,-2.4155565049528737e-07,0.0,0.0004777639424470228,0.0004774978647071354,-4.492299738116557e-21,0.011482204837694597,0.011450449531304488,-2.904112962014744e-19,0.016161911515828263,0.016066178548834777,-5.773376568485311e-19,0.005071523108063187,0.004807112370000644,5.25896977686583e-20
317.84999999999997,B_reset,-2.5280344062860324e-07,-2.5280344062860324e-07,0.0,0.0004763122247473799,0.00047596795419887523,7.379774552953092e-20,0.011435616796583612,0.011394330332030678,1.9360753080098294e-20,0.016057218128074147,0.015938759431235832,2.439454888092385e-19,0.005026032343783528,0.004724036732576256,4.0024148133737985e-19
318.825,B_reset,-2.647481704934185e-07,-2.647481704934185e-07,0.0,0.0004744272084903893,0.00047400799657783515,-8.427977825180288e-20,0.011377728639910722,0.011327310245057948,-2.3878262132121228e-20,0.015933653499023544,0.015793349976876918,-7.318364664277155e-20,0.004973876985457854,0.004635495216920182,1.913557910405802e-19
319.8,B_reset,-2.7743466831775325e-07,-2.7743466831775325e-07,0.0,0.00047210936093078533,0.00047161853775325803,6.535766723367557e-20,0.011308509067982376,0.011249367659506019,-9.228625634846853e-20,0.015791031215382372,0.015629784670826652,-2.453007415248454e-19,0.00491498070831606,0.004541440844076216,-3.3262615563481917e-19
320.775,B_reset,-2.90910973083539e-07,-2.90910973083539e-07,0.0,0.0004693596877182914,0.00046880064707554545,-1.0527409487303447e-20,0.011227936963559799,0.011160489319396037,9.809448227249802e-20,0.015629169961474173,0.015447898893242265,-2.629190268277348e-19,0.004849268943020855,0.004441822381703506,2.0476100811886564e-19
321.75,B_reset,-3.0522856070765665e-07,-3.0522856070765665e-07,0.0,0.00046617971860330625,0.00046555590314550357,-1.1949214791623166e-20,0.011136000831521924,0.011060669775755557,-9.990148589330719e-19,0.015447892003977661,0.015247527439693712,-1.4203048459560108e-18,0.0047766684884888826,0.004336584056039398,-3.3321539594595257e-19
322.72499999999997,B_reset,-3.204425822299415e-07,-3.204425822299415e-07,0.0,0.00046257149156971863,0.000461886378122429,-8.273696824073255e-20,0.011032698189977912,0.010949910798942678,-4.38843736482228e-20,0.015247021572175617,0.015028502958505158,1.3552527156068805e-20,0.004697107110471219,0.004225665287423237,6.331387143128666e-19
323.7,B_reset,-3.3661211246005957e-07,-3.3661211246005957e-07,0.0,0.0004585375354297614,0.00045779462056671973,5.451262039115176e-20,0.010918034914278216,0.010828220752594965,-4.50460188330287e-19,0.015026383137867264,0.014790654309359002,-1.0191500421363742e-18,0.004610513129964049,0.00410900045415318,-5.854102491110591e-19
