case,t,l,N,B,R,rho,Tkk_min,flux,theta_plus,theta_minus,K_l,K_ang,tidal_ang
adiabatic_B_plus_side_R,-1.5,0.0,1.0,1.2384058440442351,1.0,-0.012093744244776682,-0.0518824800178636,-0.0,0.0,0.0,-0.22608393136418622,-0.0,-1.4210854715202307e-12
adiabatic_B_plus_side_R,-1.5,0.25,1.0,1.238263785428741,1.0307764064044151,-0.009981031791905797,-0.05282647030867231,0.003416877884253921,0.38002193025301406,-0.38002193025301406,-0.22597513679778836,-0.0,-1.3786554122608443e-12
adiabatic_B_plus_side_R,-1.5,1.6000000000000005,1.0,1.0877046086789992,1.846896426947159,-0.007116427632941587,-0.019772426122222526,0.0031809521424434758,0.8473114808006349,-0.8411834137668771,-0.09469504149851934,-0.001532016758439453,-0.021603521661790675
adiabatic_B_plus_side_R,-1.4499999999999997,0.0,1.0,1.252764178716026,1.0,-0.010911275922456188,-0.05070001169531694,-0.0,-2.842170943040401e-14,-2.842170943040401e-14,-0.23502147710442706,1.4210854715202004e-14,1.4210854715197892e-12
adiabatic_B_plus_side_R,-1.4499999999999997,0.25,1.0,1.252613564416201,1.0307764064044151,-0.008901623990862058,-0.051968596783348274,0.003511282478973788,0.3756684481700583,-0.37566844817011347,-0.23490967727991208,1.378655412260815e-14,1.3786554122604162e-12
adiabatic_B_plus_side_R,-1.4499999999999997,1.6000000000000005,1.0,1.09298674481421,1.8470877067698177,-0.007265173866319782,-0.02024331426017595,0.0033124436161973097,0.8452995262137837,-0.8348612764798372,-0.09909859592692813,-0.002609562433486622,-0.02149772779534777
adiabatic_B_plus_side_R,-1.4,0.0,1.0,1.2678557766481475,1.0,-0.009711470145988457,-0.04950020591907538,-0.0,0.0,0.0,-0.2439635431267605,-0.0,-1.4210854715202307e-12
adiabatic_B_plus_side_R,-1.4,0.25,1.0,1.267696169735258,1.0307764064044151,-0.007806333544219792,-0.051087015209639874,0.0036015341846866666,0.3711988764620991,-0.3711988764620991,-0.24384887032209318,-0.0,-1.3786554122608443e-12
adiabatic_B_plus_side_R,-1.4,1.6000000000000005,1.0,1.098538633427863,1.8473782372117828,-0.00741320683404834,-0.020711780320478,0.003444270225445655,0.8430636131087542,-0.8283429516844103,-0.10358216142344487,-0.003680165356085973,-0.02133708188589197
adiabatic_B_plus_side_R,-1.35,0.0,1.0,1.2837021298009756,1.0,-0.008496926178050198,-0.04828566195091095,-0.0,2.842170943040401e-14,2.842170943040401e-14,-0.25287192011084286,-1.4210854715202004e-14,1.4210854715197892e-12
adiabatic_B_plus_side_R,-1.35,0.25,1.0,1.2835330805398981,1.0307764064044151,-0.00669753032350597,-0.0501827695989249,0.003687006025279492,0.366618828166963,-0.36661882816690783,-0.2527545265650003,-1.378655412260815e-14,1.3786554122604162e-12
adiabatic_B_plus_side_R,-1.35,1.6000000000000005,1.0,1.1043681809703307,1.8477672920982549,-0.007559883926086556,-0.021175984883105396,0.0035758455032351244,0.8405988481945625,-0.8216349212538708,-0.10813256397324378,-0.004740981735172916,-0.021122036977327553
adiabatic_B_plus_side_R,-1.2999999999999998,0.0,1.0,1.3003234125796945,1.0,-0.007270400158825246,-0.047059135931685994,-0.0,-2.842170943040401e-14,-2.842170943040401e-14,-0.2617059489808851,1.4210854715202004e-14,1.4210854715197892e-12
adiabatic_B_plus_side_R,-1.2999999999999998,0.25,1.0,1.3001444592140063,1.0307764064044151,-0.005577727827395,-0.04925706165890622,0.003767080231361812,0.3619346993067807,-0.3619346993068358,-0.2615860065998251,1.378655412260815e-14,1.3786554122604162e-12
adiabatic_B_plus_side_R,-1.2999999999999998,1.6000000000000005,1.0,1.1104828091905186,1.8482538989946335,-0.007704533327452285,-0.02163396926766395,0.0037065391417329214,0.837901309122944,-0.8147445154211485,-0.11273497045743316,-0.0057891984254488955,-0.020853198928355063
adiabatic_B_plus_side_R,-1.25,0.0,1.0,1.3177382097618304,1.0,-0.006034782928366583,-0.04582351870145351,-0.0,0.0,0.0,-0.27042277464649483,-0.0,-1.4210854715202307e-12
adiabatic_B_plus_side_R,-1.25,0.25,1.0,1.317548879461018,1.0307764064044151,-0.004449562995689229,-0.048311248472583605,0.0038411568672630392,0.3571536519339864,-0.3571536519339864,-0.27030047443468364,-0.0,-1.3786554122608443e-12
adiabatic_B_plus_side_R,-1.25,1.6000000000000005,1.0,1.1168893550459966,1.8488368416370977,-0.007846460124788268,-0.022083668392867448,0.003835680615959248,0.8349681095695362,-0.8076799429599286,-0.11737288241031675,-0.006822041652401872,-0.020531324123673922
adiabatic_B_plus_side_R,-1.1999999999999997,0.0,1.0,1.335963229732151,1.0,-0.004793074875665452,-0.044581810648526204,-0.0,-2.842170943040401e-14,-2.842170943040401e-14,-0.2789776563383519,1.4210854715202004e-14,1.4210854715197892e-12
adiabatic_B_plus_side_R,-1.1999999999999997,0.25,1.0,1.335763039709696,1.0307764064044151,-0.003315773302620081,-0.047346838007631585,0.003908662691299762,0.35228358616904587,-0.35228358616910105,-0.27885320754797793,1.378655412260815e-14,1.3786554122604162e-12
adiabatic_B_plus_side_R,-1.1999999999999997,1.6000000000000005,1.0,1.1235939652080165,1.849514662972632,-0.007984953411908257,-0.022522926912601535,0.003962563877364791,0.8317974578688496,-0.8004503156669664,-0.12202815546360529,-0.007836785550470779,-0.020157316677678422
adiabatic_B_plus_side_R,-1.15,0.0,1.0,1.3550130054241478,1.0,-0.0035483582098263244,-0.043337093982913244,-0.0,0.0,0.0,-0.28732433363762694,-0.0,-1.4210854715202307e-12
adiabatic_B_plus_side_R,-1.15,0.25,1.0,1.3548014642338086,1.0307764064044151,-0.002179171488539957,-0.046365482391691505,0.003969060042994156,0.3473331010659616,-0.3473331010659616,-0.28719796263493413,-0.0,-1.3786554122608443e-12
adiabatic_B_plus_side_R,-1.15,1.6000000000000005,1.0,1.1306019860440295,1.8502856688009004,-0.008119294327297731,-0.022949518622323254,0.004086453138456742,0.8283887078001912,-0.7930656658943813,-0.12668104750687628,-0.008830760476452478,-0.019732225122574193
adiabatic_B_plus_side_R,-1.1,0.0,1.0,1.3748995859914825,1.0,-0.0023037671438590783,-0.04209250291671983,-0.0,2.842170943040401e-14,2.842170943040401e-14,-0.29541544574755235,-1.4210854715202004e-14,1.4210854715197892e-12
adiabatic_B_plus_side_R,-1.1,0.25,1.0,1.3746761950073028,1.0307764064044151,-0.0010426183760774727,-0.04536896894500379,0.0040218555405393186,0.3423114444042383,-0.3423114444041831,-0.29528739460228626,-1.378655412260815e-14,1.3786554122604162e-12
adiabatic_B_plus_side_R,-1.1,1.6000000000000005,1.0,1.1379178501899516,1.8511479320088637,-0.008248764917697115,-0.02336116901581974,0.004206589734287234,0.8247424001290229,-0.7855369558875125,-0.13131029824385126,-0.009801361060377576,-0.019257238556767087
adiabatic_B_plus_side_R,-1.0499999999999998,0.0,1.0,1.3956322228828366,1.0,-0.0010624565642463912,-0.04085119233710714,-0.0,-2.842170943040401e-14,-2.842170943040401e-14,-0.30320299992046845,1.4210854715202004e-14,1.4210854715197892e-12
adiabatic_B_plus_side_R,-1.0499999999999998,0.25,1.0,1.3953964779662098,1.0307764064044151,9.1005707465072e-05,-0.044359209026195896,0.0040666083574198335,0.33722845179231614,-0.3372284517923713,-0.30307352473190236,1.378655412260815e-14,1.3786554122604162e-12
adiabatic_B_plus_side_R,-1.0499999999999998,1.6000000000000005,1.0,1.1455449610635533,1.8520992973875605,-0.008372657683053014,-0.02375558077822403,0.0043222000168071885,0.8208602935608302,-0.777876077724666,-0.13589324232674127,-0.010746053959041033,-0.018733682329988264
adiabatic_B_plus_side_R,-1.0,0.0,1.0,1.41721705465209,1.0,0.0001724301748038841,-0.03961630559828304,-0.0,0.0,0.0,-0.3106388832871399,-0.0,-1.4210854715202307e-12
adiabatic_B_plus_side_R,-1.0,0.25,1.0,1.4169684480066365,1.0307764064044151,0.0012188303193307497,-0.043338224786659156,0.004102937849703268,0.3320944757542197,-0.3320944757542197,-0.31050825226741546,-0.0,-1.3786554122608443e-12
adiabatic_B_plus_side_R,-1.0,1.6000000000000005,1.0,1.1534855769126058,1.8531373870190053,-0.00849028561919025,-0.02413046186886069,0.004432504197426806,0.816745383862181,-0.7700958427416366,-0.14040595759861632,-0.011662385280136125,-0.018163013246605447
adiabatic_B_plus_side_R,-0.9499999999999997,0.0,1.0,1.439656795481365,1.0,0.0013977936486646745,-0.03839094212419607,-0.0,-2.842170943040401e-14,-2.842170943040401e-14,-0.3176754107004533,1.4210854715202004e-14,1.4210854715197892e-12
adiabatic_B_plus_side_R,-0.9499999999999997,0.25,1.0,1.4393948176934086,1.0307764064044151,0.0023380244786518635,-0.04230813400798147,0.004130530315108468,0.32692030575395986,-0.32692030575401504,-0.31754390204247385,1.378655412260815e-14,1.3786554122604162e-12
adiabatic_B_plus_side_R,-0.9499999999999997,1.6000000000000005,1.0,1.1617406962289116,1.8542596062197463,-0.008600992540531125,-0.02448355574230455,0.004536726017294613,0.8124019100459525,-0.7622099594616227,-0.14482344916558537,-0.012547987646082441,-0.017546814341005565
adiabatic_B_plus_side_R,-0.8999999999999999,0.0,1.0,1.4629504330019647,1.0,0.00261061024646996,-0.037178125526616965,-0.0,0.0,0.0,-0.3242658996699752,-0.0,-1.4210854715202307e-12
adiabatic_B_plus_side_R,-0.8999999999999999,0.25,1.0,1.4626745752610681,1.0307764064044151,0.0034458257888681414,-0.04127113323667571,0.004149144679195709,0.3217170803813583,-0.3217170803813583,-0.3241337992348066,-0.0,-1.3786554122608443e-12
adiabatic_B_plus_side_R,-0.8999999999999999,1.6000000000000005,1.0,1.17030994658284,1.8554631500262218,-0.008704163432961083,-0.02481267313703994,0.004634103083208078,0.8078353467147684,-0.7542329992276655,-0.1491198690761595,-0.01340058687177571,-0.01688678930774928
adiabatic_B_plus_side_R,-0.8500000000000001,0.0,1.0,1.4870929415391916,1.0,0.003807962842134197,-0.035980772930726546,-0.0,2.842170943040401e-14,2.842170943040401e-14,-0.33036526209390354,-1.4210854715202004e-14,1.4210854715197892e-12
adiabatic_B_plus_side_R,-0.8500000000000001,0.25,1.0,1.4868026980295603,1.0307764064044151,0.004539568465929396,-0.040229479485084936,0.004158616937002005,0.31649619315643684,-0.3164961931563817,-0.3302328609567587,-1.378655412260815e-14,1.3786554122604162e-12
adiabatic_B_plus_side_R,-0.8500000000000001,1.6000000000000005,1.0,1.1791914791319917,1.8567450102057095,-0.008799234565603695,-0.02511572474646772,0.004723897672444187,0.8030523818929872,-0.7461803489681684,-0.15326877031288716,-0.014218008231204698,-0.016184756446482887
adiabatic_B_plus_side_R,-0.7999999999999998,0.0,1.0,1.512075017350484,1.0,0.004987069582986736,-0.03480166619010019,-0.0,0.0,0.0,-0.33593060136031866,-0.0,-1.4210854715202307e-12
adiabatic_B_plus_side_R,-0.7999999999999998,0.25,1.0,1.5117698878001349,1.0307764064044151,0.005616709660638313,-0.03918547082117837,0.004158863208777053,0.3112691936110623,-0.3112691936110623,-0.33579819325916166,-0.0,-1.3786554122608443e-12
adiabatic_B_plus_side_R,-0.7999999999999998,1.6000000000000005,1.0,1.1883818712207526,1.8581019827753402,-0.008885703078058117,-0.025390754039153984,0.004805407777331999,0.7980608799631667,-0.7380681507920338,-0.15724339264232326,-0.014998182292783222,-0.015442642431584126
adiabatic_B_plus_side_R,-0.75,0.0,1.0,1.5378828427399902,1.0,0.006145310182561999,-0.033643425590524925,-0.0,0.0,0.0,-0.3409218025466425,-0.0,-1.4210854715202307e-12
adiabatic_B_plus_side_R,-0.75,0.25,1.0,1.5375623351104732,1.0307764064044151,0.0066748535139417526,-0.03814142618523158,0.0041498813135174275,0.3060476854534968,-0.3060476854534968,-0.3407896812811385,-0.0,-1.3786554122608443e-12
adiabatic_B_plus_side_R,-0.75,1.6000000000000005,1.0,1.1978760396028942,1.8595306760103878,-0.00896313575444238,-0.02563596937470479,0.004877978129883599,0.7928698296410875,-0.7299132284200655,-0.16101697665658246,-0.015739150305255505,-0.014662475616197889
adiabatic_B_plus_side_R,-0.6999999999999997,0.0,1.0,1.5644978860845202,1.0,0.007280249182446222,-0.032508486590414526,-0.0,-2.842170943040401e-14,-2.842170943040401e-14,-0.34530210295160896,1.4210854715202004e-14,1.4210854715197892e-12
adiabatic_B_plus_side_R,-0.6999999999999997,0.25,1.0,1.564161519379803,1.0307764064044151,0.007711772455105703,-0.037099664820917824,0.004131750810298515,0.3008432237148841,-0.3008432237149392,-0.3451705597806738,1.378655412260815e-14,1.3786554122604162e-12
adiabatic_B_plus_side_R,-0.6999999999999997,1.6000000000000005,1.0,1.2076671668752337,1.8610275189218135,-0.009031176709532664,-0.025849774591228482,0.004941010932628594,0.7874892772698798,-0.7217330007898498,-0.16456310112278516,-0.016439069120007515,-0.013846379210197966
adiabatic_B_plus_side_R,-0.6499999999999999,0.0,1.0,1.591896744765675,1.0,0.008389655745304139,-0.03139908002778278,-0.0,0.0,0.0,-0.3490386300834709,-0.0,-1.4210854715202307e-12
adiabatic_B_plus_side_R,-0.6499999999999999,0.25,1.0,1.591544051934617,1.0307764064044151,0.008725425341139625,-0.03606248569748097,0.004104631504831221,0.29566721281074904,-0.29566721281074904,-0.3489079511707611,-0.0,-1.3786554122608443e-12
adiabatic_B_plus_side_R,-0.6499999999999999,1.6000000000000005,1.0,1.2177466436955922,1.8625887701818795,-0.009089553732888955,-0.02603079719236667,0.00499397600956535,0.7819302460772366,-0.7135453835218932,-0.16785603759317377,-0.01709621563883584,-0.012996564187368765
adiabatic_B_plus_side_R,-0.6000000000000001,0.0,1.0,1.620051037744775,1.0,0.009471519652488129,-0.03031721612037262,-0.0,2.842170943040401e-14,2.842170943040401e-14,-0.3521028945264897,-1.4210854715202004e-14,1.4210854715197892e-12
adiabatic_B_plus_side_R,-0.6000000000000001,0.25,1.0,1.6196815686476111,1.0307764064044151,0.009713972137174056,-0.035032147312885335,0.004068760470572716,0.2905308074191333,-0.29053080741907816,-0.351973358480636,-1.378655412260815e-14,1.3786554122604162e-12
adiabatic_B_plus_side_R,-0.6000000000000001,1.6000000000000005,1.0,1.2281040292633205,1.8642105274755199,-0.00913808307269293,-0.02617791330467293,0.005036420090195072,0.7762046424028612,-0.705368679288035,-0.17087111517408637,-0.017708990778706555,-0.012115321947068644
adiabatic_B_plus_side_R,-0.5499999999999998,0.0,1.0,1.6489273540210916,1.0,0.01052406329964057,-0.029264672473446354,-0.0,0.0,0.0,-0.35447122582343976,-0.0,-1.4210854715202307e-12
adiabatic_B_plus_side_R,-0.5499999999999998,0.25,1.0,1.648540678426632,1.0307764064044151,0.010675784946917802,-0.034010848257872,0.0040244476779495025,0.2854448179890495,-0.2854448179890495,-0.3543431013776593,-0.0,-1.3786554122608443e-12
adiabatic_B_plus_side_R,-0.5499999999999998,1.6000000000000005,1.0,1.2387270323581416,1.8658887372540949,-0.009176672488642096,-0.026290268676300445,0.005067974959915526,0.7703251502599288,-0.6972214584603625,-0.173585087470919,-0.018275922949891544,-0.011205016950059996
adiabatic_B_plus_side_R,-0.5,0.0,1.0,1.6784872624683658,1.0,0.011545749606584816,-0.028242986166502105,-0.0,0.0,0.0,-0.35612514063163225,-0.0,-1.4210854715202307e-12
adiabatic_B_plus_side_R,-0.5,0.25,1.0,1.6780829730453317,1.0307764064044151,0.011609455314465644,-0.03300070888053254,0.0039720703693375894,0.2804196225452806,-0.2804196225452806,-0.35599868450254935,-0.0,-1.3786554122608443e-12
adiabatic_B_plus_side_R,-0.5,1.6000000000000005,1.0,1.2496015149588038,1.867619204867153,-0.009205322458630266,-0.026367295039233647,0.005088364226570066,0.7643051159184892,-0.6891224317384688,-0.1759764930714724,-0.018795671045005093,-0.010268079109098657
adiabatic_B_plus_side_R,-0.44999999999999973,0.0,1.0,1.7086873875484092,1.0,0.01253528587794559,-0.027253449894915155,-0.0,-2.842170943040401e-14,-2.842170943040401e-14,-0.35705163390676603,1.4210854715202004e-14,1.4210854715197892e-12
adiabatic_B_plus_side_R,-0.44999999999999973,0.25,1.0,1.7082651028116538,1.0307764064044151,0.012513797828479641,-0.03200375438019149,0.003912066353179566,0.27546508626001587,-0.275465086260071,-0.3569270888667695,1.378655412260815e-14,1.3786554122604162e-12
adiabatic_B_plus_side_R,-0.44999999999999973,1.6000000000000005,1.0,1.260711520096558,1.869397605046872,-0.009224125487328544,-0.026408721338294295,0.005097408493442846,0.7581584244876067,-0.6810903167239111,-0.17802600055766463,-0.01926702694092392,-0.009306996183830211
adiabatic_B_plus_side_R,-0.3999999999999999,0.0,1.0,1.7394795541644974,1.0,0.013491623763105894,-0.026297112009981027,-0.0,0.0,0.0,-0.35724338569599007,-0.0,-1.4210854715202307e-12
adiabatic_B_plus_side_R,-0.3999999999999999,0.25,1.0,1.7390389213349127,1.0307764064044151,0.013387850162322761,-0.03102189959250261,0.0038449264167744637,0.27059049002757196,-0.27059049002757196,-0.3571209788873561,-0.0,-1.3786554122608443e-12
adiabatic_B_plus_side_R,-0.3999999999999999,1.6000000000000005,1.0,1.2720393251437425,1.8712194927189751,-0.00923326353161441,-0.026414579462655213,0.005095028773494353,0.751899370705068,-0.6731437006332452,-0.17971672898004865,-0.019688917517955668,-0.008324306125743672
adiabatic_B_plus_side_R,-0.3500000000000001,0.0,1.0,1.770811003464901,1.0,0.014413955563727298,-0.02537478020913345,-0.0,2.842170943040401e-14,2.842170943040401e-14,-0.3566988782160254,-1.4210854715202004e-14,1.4210854715197892e-12
adiabatic_B_plus_side_R,-0.3500000000000001,0.25,1.0,1.7703517012007357,1.0307764064044151,0.01423086977491272,-0.030056935689465436,0.0037711860785515053,0.2658044690113959,-0.26580446901134075,-0.3565788197274633,-1.378655412260815e-14,1.3786554122604162e-12
adiabatic_B_plus_side_R,-0.3500000000000001,1.6000000000000005,1.0,1.2835655212034662,1.8730803141131032,-0.009233003623926907,-0.026385204297719508,0.005081248034488015,0.745542526311088,-0.6653009014989687,-0.18103453501987635,-0.020060406203029825,-0.007322589368005234
adiabatic_B_plus_side_R,-0.2999999999999998,0.0,1.0,1.802624679775096,1.0,0.015301707220736007,-0.024487028552350912,-0.0,0.0,0.0,-0.355422420183421,-0.0,-1.4210854715202307e-12
adiabatic_B_plus_side_R,-0.2999999999999998,0.25,1.0,1.8021464207322977,1.0307764064044151,0.01504232757374906,-0.02911051896532313,0.003691416907609881,0.2611149618518901,-0.2611149618518901,-0.35530490190331954,-0.0,-1.3786554122608443e-12
adiabatic_B_plus_side_R,-0.2999999999999998,1.6000000000000005,1.0,1.2952691186660699,1.8749754181448677,-0.009223691838612911,-0.026321228105464566,0.0050561908203761215,0.7391026064773845,-0.6575798302901941,-0.1819682587054407,-0.0203806940467976,-0.006304461192948746
adiabatic_B_plus_side_R,-0.25,0.0,1.0,1.8348595870753708,1.0,0.016154528377919353,-0.02363420739516757,-0.0,0.0,0.0,-0.3534240777646805,-0.0,-1.4210854715202307e-12
adiabatic_B_plus_side_R,-0.25,0.25,1.0,1.8343621202555145,1.0307764064044151,0.0158218989014712,-0.02818416180495126,0.0036062176400524595,0.25652917093353805,-0.25652917093353805,-0.3533092725168454,-0.0,-1.3786554122608443e-12
adiabatic_B_plus_side_R,-0.25,1.6000000000000005,1.0,1.3071276783499082,1.8769000680411403,-0.009205745802546402,-0.02622356941919831,0.005020080961198691,0.7325943377805048,-0.6499978563947375,-0.1825099205324635,-0.020649120346441802,-0.005272564093646496
adiabatic_B_plus_side_R,-0.19999999999999973,0.0,1.0,1.8674512116091218,1.0,0.01697227996495981,-0.022816455807900936,-0.0,-2.842170943040401e-14,-2.842170943040401e-14,-0.35071951393913275,1.4210854715202004e-14,1.4210854715197892e-12
adiabatic_B_plus_side_R,-0.19999999999999973,0.25,1.0,1.8669343244555212,1.0307764064044151,0.016569452249366564,-0.027279225897582443,0.0035162053130877355,0.2520535338264888,-0.25205353382654394,-0.3506075749009925,1.378655412260815e-14,1.3786554122604162e-12
adiabatic_B_plus_side_R,-0.19999999999999973,1.6000000000000005,1.0,1.319117466970254,1.8788494531795188,-0.009179645997557212,-0.026093416822190133,0.004973237440257367,0.7260323301439096,-0.6425716788329466,-0.18265486413013854,-0.020865162827740716,-0.004229560273242056
adiabatic_B_plus_side_R,-0.1499999999999999,0.0,1.0,1.900332005375044,1.0,0.017755019768797484,-0.022033716004289435,-0.0,0.0,0.0,-0.3473297404271667,-0.0,-1.4210854715202307e-12
adiabatic_B_plus_side_R,-0.1499999999999999,0.25,1.0,1.8997955255807621,1.0307764064044151,0.017285036125406238,-0.026396917680295565,0.0034220066202568945,0.24769370575140348,-0.24769370575140348,-0.34722080082323714,-0.0,-1.3786554122608443e-12
adiabatic_B_plus_side_R,-0.1499999999999999,1.6000000000000005,1.0,1.331213635006135,1.8808187011123771,-0.00914592613698576,-0.025932208130230495,0.004916068549497279,0.7194309550380951,-0.6353172054266242,-0.18240184016898472,-0.021028437402867722,-0.0031781242321200615
adiabatic_B_plus_side_R,-0.10000000000000009,0.0,1.0,1.9334319234977375,1.0,0.01850298646954725,-0.021285749303313495,-0.0,2.842170943040401e-14,2.842170943040401e-14,-0.34328078854128624,-1.4210854715202004e-14,1.4210854715197892e-12
adiabatic_B_plus_side_R,-0.10000000000000009,0.25,1.0,1.9328757204933957,1.0307764064044151,0.017968864511416136,-0.025538285956447197,0.0033242496710893677,0.24345455267086083,-0.24345455267080568,-0.34317496159875144,-1.378655412260815e-14,1.3786554122604162e-12
adiabatic_B_plus_side_R,-0.10000000000000009,1.6000000000000005,1.0,1.3433904143879318,1.882802889745448,-0.00910516291994943,-0.025741605629235206,0.004849064513285928,0.7128042320167953,-0.6282494419342285,-0.1817530289534864,-0.02113869752064171,-0.0021209354426659725
adiabatic_B_plus_side_R,-0.04999999999999982,0.0,1.0,1.9666790068611772,1.0,0.019216582607715943,-0.02057215316537098,-0.0,0.0,0.0,-0.33860330729418825,-0.0,-1.4210854715202307e-12
adiabatic_B_plus_side_R,-0.04999999999999982,0.25,1.0,1.966102992955594,1.0307764064044151,0.0186213013356503,-0.024704221591610332,0.0032235563093034455,0.23934015440037648,-0.23934015440037648,-0.33850068644310366,-0.0,-1.3786554122608443e-12
adiabatic_B_plus_side_R,-0.04999999999999982,1.6000000000000005,1.0,1.3556213328362543,1.884797059640494,-0.009057965473165572,-0.025523468136425916,0.0047727888057617004,0.7061657254017191,-0.6213823928868665,-0.18071400100820217,-0.021195833128713155,-0.001060671284159903
adiabatic_B_plus_side_R,0.0,0.0,1.0,2.0,1.0,0.019896356925485637,-0.019892378847488196,-0.0,0.0,0.0,-0.33333209877089587,-0.0,-0.0
adiabatic_B_plus_side_R,0.0,0.25,1.0,1.9994041311526423,1.0307764064044151,0.019242844365400844,-0.0238954591337528,0.0031205351151950434,0.23535381695433202,-0.23535381695433202,-0.3332327580671611,-0.0,-0.0
adiabatic_B_plus_side_R,0.0,1.6000000000000005,1.0,1.367879441171442,1.8867962264113212,-0.009004964783259422,-0.025279820685495696,0.004687868419100708,0.6995284526105597,-0.6147289755422116,-0.17929361686338283,-0.02119986926708704,1.5046408649469863e-12
adiabatic_B_plus_side_R,0.04999999999999982,0.0,1.0,2.0333209931388225,1.0,0.020542986489249022,-0.01924574928372481,-0.0,0.0,0.0,-0.3275056020944643,-0.0,-0.0
adiabatic_B_plus_side_R,0.04999999999999982,0.25,1.0,2.0327052693496905,1.0307764064044151,0.019834108892013026,-0.023112580198008346,0.0030157751864646944,0.2314980932044219,-0.2314980932044219,-0.32740959684051174,-0.0,-0.0
adiabatic_B_plus_side_R,0.04999999999999982,1.6000000000000005,1.0,1.3801375495066295,1.8887953931821484,-0.008946803403538074,-0.025012822719733218,0.004594983364229411,0.6929048052740281,-0.608300948018058,-0.1775038690864446,-0.021150964313992538,0.0010584259768490166
adiabatic_B_plus_side_R,0.09999999999999964,0.0,1.0,2.0665680765022625,1.0,0.02115725895639806,-0.018631476816575773,-0.0,0.0,0.0,-0.321165338241614,-0.0,-0.0
adiabatic_B_plus_side_R,0.09999999999999964,0.25,1.0,2.0659325418118883,1.0307764064044151,0.02039581154049479,-0.022356018406795828,0.002909840759358687,0.22777481083110857,-0.22777481083110857,-0.3210727057785402,-0.0,-0.0
adiabatic_B_plus_side_R,0.09999999999999964,1.6000000000000005,1.0,1.392368467954952,1.8907895630771943,-0.008884125688354672,-0.024724735607131128,0.00449485569068976,0.6863064839206106,-0.6021088522973058,-0.17535967130933122,-0.021049407905826188,0.002111976638793208
adiabatic_B_plus_side_R,0.15000000000000036,0.0,1.0,2.099667994624956,1.0,0.02174005529950555,-0.018048680473468283,-0.0,0.0,0.0,-0.31435532848144,-0.0,-0.0
adiabatic_B_plus_side_R,0.15000000000000036,0.25,1.0,2.099012736724523,1.0307764064044151,0.020928754490499052,-0.021626065681081698,0.0028032667035625737,0.22418510648741818,-0.22418510648741818,-0.3142660891243215,-0.0,-0.0
adiabatic_B_plus_side_R,0.15000000000000036,1.6000000000000005,1.0,1.404545247336749,1.8927737517102652,-0.00881756877029711,-0.02441789031668403,0.00438823831575219,0.6797444466341725,-0.5961619724229837,-0.17287860048907738,-0.020895618552797212,0.0031580507083744666
adiabatic_B_plus_side_R,0.20000000000000018,0.0,1.0,2.1325487883908787,1.0,0.02229233324835341,-0.01749640252462042,-0.0,0.0,0.0,-0.3071214993092131,-0.0,-0.0
adiabatic_B_plus_side_R,0.20000000000000018,0.25,1.0,2.1318739378497638,1.0307764064044151,0.02143381034741551,-0.02092287965879035,0.0026965548961997384,0.22072946507130467,-0.22072946507130467,-0.30703565739774885,-0.0,-0.0
adiabatic_B_plus_side_R,0.20000000000000018,1.6000000000000005,1.0,1.41664141537263,1.8947429996431235,-0.008747754450804238,-0.024094655986082247,0.004275903936943568,0.6732288717305405,-0.5904683078402091,-0.17008059985156307,-0.020690140972582833,0.004194081736100072
adiabatic_B_plus_side_R,0.25,0.0,1.0,2.165140412924629,1.0,0.02281511165718196,-0.016973624115791872,-0.0,0.0,0.0,-0.2995110864490345,-0.0,-0.0
adiabatic_B_plus_side_R,0.25,0.25,1.0,2.16444614204977,1.0307764064044151,0.021911907853863745,-0.020246492019723485,0.00259017145644793,0.2174077630110945,-0.2174077630110945,-0.2994286314863389,-0.0,-0.0
adiabatic_B_plus_side_R,0.25,1.6000000000000005,1.0,1.4286312039929758,1.896692384781502,-0.00867528212833943,-0.02375741004155092,0.00415863428063837,0.6667691341615103,-0.5850345615039815,-0.1669876508609413,-0.0204336431643822,0.0052175439637291285
adiabatic_B_plus_side_R,0.2999999999999998,0.0,1.0,2.1973753202249036,1.0,0.02330945595315904,-0.016479279819814795,-0.0,0.0,0.0,-0.29157204983189894,-0.0,-0.0
adiabatic_B_plus_side_R,0.2999999999999998,0.25,1.0,2.196661841572987,1.0307764064044151,0.022364018584956732,-0.019596817500166865,0.0024845448019391947,0.21421931450499,-0.21421931450499,-0.2914929576849174,-0.0,-0.0
adiabatic_B_plus_side_R,0.2999999999999998,1.6000000000000005,1.0,1.4404897636768141,1.8986170346777747,-0.008600722841042206,-0.023408510426626936,0.004037209911423934,0.6603737950508335,-0.5798661420708128,-0.16362342310368874,-0.02012691324500516,0.006225957917092355
adiabatic_B_plus_side_R,0.35000000000000053,0.0,1.0,2.2291889965350995,1.0,0.02377646477403151,-0.016012270998942327,-0.0,0.0,0.0,-0.2833525104646956,-0.0,-0.0
adiabatic_B_plus_side_R,0.35000000000000053,0.25,1.0,2.228456561104549,1.0307764064044151,0.0227911447267932,-0.01897366339044594,0.002380064471804537,0.21116291971506698,-0.21116291971506698,-0.283276744601962,-0.0,-0.0
adiabatic_B_plus_side_R,0.35000000000000053,1.6000000000000005,1.0,1.4521933611394178,1.9005121387095392,-0.008524614456021247,-0.023050270375145277,0.003912400790407744,0.6540506035080584,-0.57496717923177,-0.16001291117065375,-0.019770856069072106,0.007216895760367252
