label,clear,pkt_Rth,pkt_wth,pkt_Rpass,pkt_wpass,pkt_C0,pkt_C_perp,v1_B0,v1_wB,max_packet_norm,max_edge_gtt,max_release_packet_norm,rhoH_packet_p95_max,rhoH_edge_p95_max,R3_packet_p95_max,K_packet_p95_max,j_packet_p95_max,j_edge_p95_max,packet_fail_total,edge_fail_total,J_geom,J_dyn,J_total,rel_J_geom,rel_J_dyn,rel_J_total,rel_rhoH_packet_p95_max,rel_rhoH_edge_p95_max,rel_R3_packet_p95_max,rel_K_packet_p95_max,rel_j_packet_p95_max,rel_j_edge_p95_max
C75_Cp5_B6_wB6,True,1.25,0.12,0.35,0.08,75.0,5.0,6.0,6.0,-0.7571850852912357,-1.4923241395924447,-1.1600764333847589,0.08088736644782396,0.10099918714169726,4.065843558128126,0.09003593378452013,0.004475381977470846,0.01365325176611335,0,0,0.30429136504810356,0.0199293524192746,0.32422071746737813,0.34069212654398573,0.004580214464106546,0.06182298201158269,0.31817437617004957,0.6401330173482556,0.3181744590360694,0.0007710034958039246,0.013083848039927348,0.008158123932635803
C75_Cp5_B6_wB8,True,1.25,0.12,0.35,0.08,75.0,5.0,6.0,8.0,-0.7562940336853865,-1.4923241395924445,-1.1596890295416875,0.08083401118056448,0.10089173553084432,4.0631616275389995,0.08993536519225528,0.004454523943934111,0.013602053539221219,0,0,0.3040498169077943,0.019855284787000434,0.32390510169479475,0.340421683281254,0.004563192052463297,0.06176279983573837,0.3179645006403941,0.6394519888586132,0.3179645833233992,0.0007701422981360042,0.013022869258098186,0.008127531844591702
C75_Cp5_B6_wB10,True,1.25,0.12,0.35,0.08,75.0,5.0,6.0,10.0,-0.7560498724909184,-1.4923241395924445,-1.1595830627588892,0.08081948217979887,0.10086243001010103,4.0624313196675566,0.08990789645332509,0.00444883857427588,0.013588092080996369,0,0,0.30398399599347886,0.01983508858433875,0.3238190845778176,0.34034798856019066,0.004558550509797737,0.06174639793916277,0.31790735011172716,0.6392662504190351,0.31790743274477906,0.0007699070754549,0.013006247992464647,0.00811918956039232
C75_Cp5_B6_wB12,True,1.25,0.12,0.35,0.08,75.0,5.0,6.0,12.0,-0.7559621012619775,-1.4923241395924445,-1.1595449894016872,0.08081426880296295,0.10085190965028451,4.062169266536461,0.08989803123901773,0.004446797933384865,0.013583080275351676,0,0,0.3039603729771076,0.019827838833516895,0.3237882118106245,0.34032153964770956,0.004556884353623824,0.061740511065104454,0.3178868430412741,0.639199572360889,0.31788692565638943,0.0007698225967984557,0.013000282147435885,0.008116194894192933
C100_Cp5_B4_wB6,True,1.25,0.12,0.35,0.08,100.0,5.0,4.0,6.0,-0.7573360852244951,-1.5209248213463273,-1.1822516836912096,0.09042502551260233,0.13772964544503866,4.550801024675415,0.12694513797358783,0.011991711141817919,0.040608472389036886,0,0,0.36526969667880943,0.055139086290326565,0.420408782969136,0.4089649724497031,0.01267220505972492,0.0801642931088368,0.3556912203488739,0.8729307236240044,0.3561250287931668,0.001087067585561882,0.035057951948699644,0.024264472386499435
C100_Cp5_B4_wB8,True,1.25,0.12,0.35,0.08,100.0,5.0,4.0,8.0,-0.7565338742788413,-1.5209248213463273,-1.1818963937769942,0.09038100295757807,0.13752014182976702,4.548575259478028,0.1268174646754596,0.011941896366513488,0.04047204212651044,0,0,0.36494890480366843,0.05495028778653312,0.41989919259020153,0.40860580594459195,0.012628814907366528,0.08006712351068085,0.3555180554951104,0.8716028893593478,0.3559508505131874,0.0010859742825323018,0.034912317686974656,0.02418295224690784
C100_Cp5_B4_wB10,True,1.25,0.12,0.35,0.08,100.0,5.0,4.0,10.0,-0.7563140506208885,-1.5209248213463273,-1.181799201050806,0.0903689956624014,0.13746298470971996,4.547968172558537,0.12678258776147405,0.011928312569095488,0.040434824916975566,0,0,0.36486139333764683,0.05489878924130054,0.41976018257894737,0.4085078259462073,0.012616979380712557,0.08004061683494364,0.3554708242175933,0.8712406274367115,0.35590334264687745,0.0010856756215257967,0.034872605246312166,0.024160714130083104
C100_Cp5_B4_wB12,True,1.25,0.12,0.35,0.08,100.0,5.0,4.0,12.0,-0.756235027625207,-1.5209248213463273,-1.1817642791135827,0.09036468507905723,0.13744246397221072,4.547750229923249,0.1267700614320128,0.011923436376389089,0.0404214634826223,0,0,0.36482997546837315,0.05488030108765165,0.4197102765560248,0.4084726497239289,0.012612730386215607,0.08003110066589215,0.35545386832909437,0.8711105669679914,0.35588628744564,0.0010855683549778946,0.03485834962194198,0.02415273037359498
C100_Cp5_B5_wB6,True,1.25,0.12,0.35,0.08,100.0,5.0,5.0,6.0,-0.7574144220982938,-1.5209248213463273,-1.1822863858442187,0.08503791975753068,0.11316402221654313,4.274473673456669,0.10156608096200034,0.0076778160248209175,0.025997965857899943,0,0,0.3268877058893766,0.03570710350196087,0.3625948093913375,0.3659915477487545,0.008206297349273506,0.0691402219870462,0.3345007787724673,0.7172337624372237,0.33450090473774635,0.0008697394494093664,0.022446213228942274,0.01553436727736829
C100_Cp5_B5_wB8,True,1.25,0.12,0.35,0.08,100.0,5.0,5.0,8.0,-0.7565587088455787,-1.5209248213463273,-1.1819073742589803,0.0849644525805419,0.11302095831267009,4.270780806947702,0.10145711900486871,0.007643796584879436,0.02590479906447146,0,0,0.3265599986600552,0.03557773802944827,0.36213773668950344,0.36562463864233374,0.00817656624733438,0.06905306655279696,0.3342117920711577,0.7163270231747444,0.3342119177693634,0.000868806376953438,0.022346756873074008,0.01547869803020167
C100_Cp5_B5_wB10,True,1.25,0.12,0.35,0.08,100.0,5.0,5.0,10.0,-0.7563242282735182,-1.5209248213463273,-1.1818036987122305,0.08494444234300622,0.11298193510159048,4.269774981772283,0.10142735607197063,0.00763452222003794,0.025879389308274842,0,0,0.32647068419020464,0.035542458649752195,0.36201314283995684,0.36552463995633844,0.008168458250558109,0.06902930877636786,0.3341330808320047,0.7160796939975307,0.3341332064573076,0.0008685515084321128,0.022319643124825515,0.01546351513138012
C100_Cp5_B5_wB12,True,1.25,0.12,0.35,0.08,100.0,5.0,5.0,12.0,-0.7562399367678965,-1.5209248213463273,-1.1817664481343675,0.08493726167494492,0.11296792566736032,4.269414041693295,0.10141666673729899,0.007631193226675882,0.025870267468581457,0,0,0.3264386277520251,0.03552979403000332,0.3619684217820284,0.365488748776544,0.008165547635434454,0.06902078128564658,0.33410483532617086,0.7159909021799044,0.33410496092529574,0.000868459972596883,0.02230991076153354,0.01545806462772084
C100_Cp5_B6_wB6,True,1.25,0.12,0.35,0.08,100.0,5.0,6.0,6.0,-0.757466648338182,-1.5209248213463273,-1.1823095233691359,0.08083193674595802,0.09981467520019872,4.063057416474084,0.08464394140739866,0.0053332622032165105,0.018058099942572164,0,0,0.30296754602390297,0.025084240973936647,0.3280517869978396,0.33920994607382027,0.005764924063405196,0.06255349715113627,0.3179563407513311,0.6326255786781532,0.3179564282385488,0.0007248303203020394,0.015591874073597444,0.010790119441367674
C100_Cp5_B6_wB8,True,1.25,0.12,0.35,0.08,100.0,5.0,6.0,8.0,-0.756575265390353,-1.5209248213463273,-1.1819146948562276,0.08077877306974986,0.09971116505326684,4.060385116171176,0.08454934822625099,0.00530864717694576,0.017990690315438755,0,0,0.30273042086182567,0.024990324456909536,0.3277207453187352,0.33894445488673897,0.005743339930581589,0.062490373536050144,0.3177472188543616,0.631969531193447,0.31774730614835917,0.0007240202917914381,0.01551991166573001,0.010749840678342735
C100_Cp5_B6_wB10,True,1.25,0.12,0.35,0.08,100.0,5.0,6.0,10.0,-0.7563310134033281,-1.5209248213463273,-1.181806697199472,0.08076429631972651,0.09968293455190953,4.059657434672907,0.08452351159425076,0.005301937731347394,0.017972308061345775,0,0,0.3026658062855549,0.02496471602457818,0.32763052231013307,0.33887211081154006,0.00573745453552712,0.06247316965259257,0.31769027385652165,0.6317906062285387,0.3176903610977806,0.0007237990453095651,0.015500296498335788,0.01073885686953142
C100_Cp5_B6_wB12,True,1.25,0.12,0.35,0.08,100.0,5.0,6.0,12.0,-0.7562432095362184,-1.5209248213463273,-1.18176789415899,0.08075910170008999,0.09967280011801521,4.059396324368706,0.08451423254202235,0.005299529518872089,0.01796570929895991,0,0,0.3026426163364505,0.024955523468672445,0.327598139805123,0.3388461467718652,0.005735341878947229,0.062466994899047,0.31766984056842146,0.6317263741695341,0.3176699277907435,0.0007237195861269351,0.015493256052127317,0.010734913961111646
C20_Cp6_B4_wB6,True,1.25,0.12,0.35,0.08,20.0,6.0,4.0,6.0,-0.7557624960061744,-1.3676765774468096,-1.063128113722415,0.09546731173747448,0.20621583772544047,4.803037864063111,0.18598082160737175,0.005068362429601781,0.009234236771270192,0,0,0.44636773092859605,0.01802221563301941,0.4643899465616155,0.49976433424798816,0.004141911437010312,0.08855069946456241,0.37552529759138614,1.3069963250593954,0.3758639387570555,0.0015926070579213903,0.014817435511429182,0.005517663432406634
C20_Cp6_B4_wB8,True,1.25,0.12,0.35,0.08,20.0,6.0,4.0,8.0,-0.7549619518905046,-1.3676765774468096,-1.0628086227869948,0.09540792607828114,0.20579665760885413,4.800043343195892,0.18579431818009512,0.00504613854062053,0.009201757616917433,0,0,0.44579882476864874,0.017963782521139865,0.4637626072897886,0.4991273728626206,0.004128482190611187,0.08843107729846435,0.3752917012227928,1.3043395607780517,0.3756296011482966,0.0015910099756413993,0.01475246363020191,0.005498256409744483
C20_Cp6_B4_wB10,True,1.25,0.12,0.35,0.08,20.0,6.0,4.0,10.0,-0.7547425849810745,-1.3676765774468096,-1.0627212231908807,0.09539172647920445,0.2056822933272579,4.79922647708808,0.18574337028753723,0.0050400782405986486,0.009192897564433812,0,0,0.4456436171816619,0.017947843210783205,0.4635914603924451,0.49895359861550076,0.004124818977762743,0.08839844270423343,0.3752279793147028,1.3036147197696548,0.375565676915049,0.001590573694241131,0.014734746249884025,0.005492962329810322
C20_Cp6_B4_wB12,True,1.25,0.12,0.35,0.08,20.0,6.0,4.0,12.0,-0.7546637261789875,-1.3676765774468096,-1.0626898199848123,0.09538591066504282,0.20564123358506042,4.798933214016177,0.1857250719168537,0.0050379027509987176,0.009189716700403762,0,0,0.4455878942858693,0.017942120889739552,0.4635300151756089,0.49889120988533825,0.004123503859385537,0.0883867262212004,0.3752051025278316,1.3033544830548034,0.3755427274783764,0.0015904170000505839,0.014728386172580854,0.005491061692261512
C20_Cp6_B5_wB6,True,1.25,0.12,0.35,0.08,20.0,6.0,5.0,6.0,-0.7558406701119993,-1.3676765774468096,-1.0631593192897062,0.08805543283475552,0.1564140331201358,4.426150106243963,0.14879922779685195,0.0032451444162034967,0.005911945569417833,0,0,0.3777215384323339,0.012133074541558368,0.3898546129738923,0.42290636196539577,0.00278845405210368,0.0743381697298308,0.34637031270704394,0.991352404018169,0.3463704137979612,0.0012742104177967885,0.009487229609218734,0.00353251997872134
C20_Cp6_B5_wB8,True,1.25,0.12,0.35,0.08,20.0,6.0,5.0,8.0,-0.7549867348561008,-1.3676765774468096,-1.0628184968766345,0.08796889216431636,0.15612778856412735,4.421800094953166,0.14864005768515587,0.0032299671910859737,0.005889765781018271,0,0,0.3772177933117857,0.012092534125807361,0.38931032743759303,0.4223423564888401,0.0027791369506396067,0.07423438439747251,0.34602990078563367,0.9895381855425279,0.3460300016622107,0.0012728473985289606,0.009442858758170695,0.003519267058049917
C20_Cp6_B5_wB10,True,1.25,0.12,0.35,0.08,20.0,6.0,5.0,10.0,-0.7547527414866273,-1.3676765774468096,-1.0627252676683572,0.08794531849945988,0.15604970809767355,4.420615152568207,0.14859658025232067,0.003225829498416153,0.005883716639560468,0,0,0.3770804657260839,0.012081477743023034,0.38916194346910693,0.4221886011326916,0.0027765959446257584,0.07420609027892827,0.345937172632411,0.9890433114153043,0.34593727345047964,0.0012724750888155438,0.009430762150015148,0.0035156525604529937
C20_Cp6_B5_wB12,True,1.25,0.12,0.35,0.08,20.0,6.0,5.0,12.0,-0.7546686251214841,-1.3676765774468096,-1.0626917704552639,0.0879368588238719,0.15602167677692966,4.420189922624875,0.14858096534927268,0.003224344282559421,0.005881545064691849,0,0,0.37703117290817345,0.012077508654236725,0.3891086815624102,0.42213341167651164,0.002775683758545352,0.07419593420400086,0.3459038960884832,0.9888656488574575,0.3459039968855427,0.0012723413739271587,0.00942642009861623,0.003514354995798751
C20_Cp6_B6_wB6,True,1.25,0.12,0.35,0.08,20.0,6.0,6.0,6.0,-0.7558927878364614,-1.3676765774468096,-1.0631801254797593,0.08292285770206446,0.12935108150336647,4.168158346347724,0.12400745267492552,0.002254217470941811,0.004106459838216465,0,0,0.33775899882075267,0.008840826362656786,0.3465998251834094,0.37816331577275875,0.002031821201662957,0.06609027000160042,0.32618107966972804,0.8198273713217397,0.3261811498808465,0.0010619113447185192,0.006590239444861805,0.0024537017890279606
C20_Cp6_B6_wB8,True,1.25,0.12,0.35,0.08,20.0,6.0,6.0,8.0,-0.7550032569997671,-1.3676765774468096,-1.0628250798511827,0.08286023429365948,0.12914397737171845,4.165010548529541,0.12386927229743178,0.0022432358173832467,0.004090411883991608,0,0,0.3373945047981955,0.00881103314732349,0.346205537945519,0.3777552192642103,0.002024974049134818,0.06601508661108205,0.3259347474576915,0.8185147449883106,0.32593481751374076,0.001060728066558111,0.00655813441179185,0.0024441127767051533
C20_Cp6_B6_wB10,True,1.25,0.12,0.35,0.08,20.0,6.0,6.0,10.0,-0.7547595125183277,-1.3676765774468096,-1.0627279640283025,0.08284317959001418,0.12908749179872872,4.1641532850817775,0.12383153037165284,0.002240242440150139,0.004086035730759089,0,0,0.33729515605281757,0.008802908778342285,0.34609806483115985,0.37764398595554594,0.0020231068859908985,0.06599459344683377,0.3258676619543378,0.8181567393320488,0.32586773196806157,0.0010604048716348089,0.0065493832274144455,0.0024414979270685486
C20_Cp6_B6_wB12,True,1.25,0.12,0.35,0.08,20.0,6.0,6.0,12.0,-0.7546718910896641,-1.3676765774468096,-1.0626930707785796,0.08283705972485034,0.12906721393193699,4.1638456669125326,0.12381797559861504,0.002239168025897477,0.0040844648071684895,0,0,0.33725949727756366,0.008799992345038267,0.3460594896226019,0.37760406151020626,0.0020224366238709036,0.06598723785758148,0.32584358916811346,0.8180282181783431,0.3258436591666392,0.001060288798229917,0.006546242160822917,0.0024405592650149697
C35_Cp6_B4_wB6,True,1.25,0.12,0.35,0.08,35.0,6.0,4.0,6.0,-0.7563092757554937,-1.4191269559709327,-1.103121738511081,0.09414907118820116,0.19548047684546047,4.737385546867134,0.16631754097619567,0.006997248580521556,0.016116102155565044,0,0,0.43234975418881716,0.026439701555610512,0.45878945574442764,0.4840694613272123,0.00607643946195395,0.08748278793271566,0.37033993450161795,1.2389555898128548,0.370726286456948,0.0014242247524532939,0.020456563838798666,0.009629732238765128
C35_Cp6_B4_wB8,True,1.25,0.12,0.35,0.08,35.0,6.0,4.0,8.0,-0.7555081524614271,-1.4191269559709327,-1.1027902287037779,0.09409260624276948,0.19509232974973512,4.734536303582011,0.1661506320537842,0.0069670059460496475,0.016060627013801242,0,0,0.43181914492883566,0.02635064560092657,0.45816979052976226,0.48347537809675833,0.006055972395931087,0.0873646290694613,0.37011782690216,1.2364955128697301,0.3705033176122432,0.0014227954635321828,0.020368149031805782,0.0095965845982292
C35_Cp6_B4_wB10,True,1.25,0.12,0.35,0.08,35.0,6.0,4.0,10.0,-0.7552886268442225,-1.4191269559709327,-1.1026995412380187,0.0940772037593882,0.19498643259379977,4.733759086397903,0.16610503690749934,0.006958759166507186,0.016045493881735644,0,0,0.431674386913695,0.026326353786392816,0.4580007407000878,0.4833133034483214,0.006050389589327733,0.08733239434781653,0.3700572404872905,1.2358243365179602,0.37044249612376934,0.0014224050192317833,0.020344039444982687,0.009587542212649928
C35_Cp6_B4_wB12,True,1.25,0.12,0.35,0.08,35.0,6.0,4.0,12.0,-0.7552097109892963,-1.4191269559709327,-1.1026669566804044,0.09407167415786694,0.1949484128146432,4.7334800596865705,0.16608866102517172,0.006955798806317754,0.016040060911971597,0,0,0.43162241579897176,0.026317632938792787,0.45794004873776456,0.48325511530489146,0.006048385341950468,0.08732082149669133,0.37003548953171167,1.2355833670939562,0.37042066076004576,0.0014222647878598103,0.02033538478644025,0.00958429589144992
C35_Cp6_B5_wB6,True,1.25,0.12,0.35,0.08,35.0,6.0,5.0,6.0,-0.756387506418793,-1.4191269559709327,-1.1031541179949809,0.08773007892056008,0.14954145961580098,4.412955150415101,0.13306707112114188,0.004480133917419901,0.010317779460499079,0,0,0.37018921713655606,0.017459254800341818,0.3876484719368979,0.4144729890378879,0.004012530346530844,0.0739174988402266,0.3450905173171125,0.9477940216313344,0.3453378364563023,0.001139491453005056,0.013097740409450503,0.006165104474032362
C35_Cp6_B5_wB8,True,1.25,0.12,0.35,0.08,35.0,6.0,5.0,8.0,-0.755532953357026,-1.4191269559709327,-1.102800474245015,0.08769151957444836,0.14927640630969335,4.411009431460492,0.1329246238004408,0.004459480542420176,0.010279895957114494,0,0,0.36982687788271795,0.017397868975543483,0.3872247468582614,0.4140673050616076,0.003998422500138379,0.07383670218997232,0.3449388422603837,0.9461141133330748,0.34518557332394906,0.0011382716357875072,0.013037359950001822,0.006142468231699167
C35_Cp6_B5_wB10,True,1.25,0.12,0.35,0.08,35.0,6.0,5.0,10.0,-0.7552987906978132,-1.4191269559709327,-1.1027037378639641,0.08768100364814457,0.14920410662574435,4.410092952183685,0.1328857142438032,0.004453850026603989,0.010269563920431324,0,0,0.36970875423492866,0.017381128231911375,0.38708988246684006,0.413935050908572,0.003994575099856093,0.07381098600838475,0.34489747735460796,0.9456558778150536,0.3451138538163126,0.0011379384421066423,0.013020899050419116,0.006136294608215049
C35_Cp6_B5_wB12,True,1.25,0.12,0.35,0.08,35.0,6.0,5.0,12.0,-0.7552146134760844,-1.4191269559709327,-1.102668980525252,0.08767722859351497,0.149178150672717,4.409671144814737,0.13287173989518583,0.004451828976930967,0.010265854834902964,0,0,0.3696617079134539,0.017375118609737648,0.38703682652319155,0.41388237668527694,0.003993193953202412,0.07380086920685704,0.3448826279942625,0.9454913689412718,0.3450808450865094,0.0011378187757558568,0.01301499048061746,0.00613407834648228
C35_Cp6_B6_wB6,True,1.25,0.12,0.35,0.08,35.0,6.0,6.0,6.0,-0.7564396618494346,-1.4191269559709327,-1.1031757068893455,0.082776841213648,0.12457756136492601,4.160818885374827,0.11089647089486517,0.0031120817513954234,0.007166733672238676,0,0,0.33261850563366735,0.012496744841531404,0.34511525047519875,0.37240789266005847,0.0028720336854535073,0.06580718866060069,0.3256067167357782,0.7895727926853239,0.32560679698426265,0.0009496382515106374,0.009098218862225359,0.00428228399299202
C35_Cp6_B6_wB8,True,1.25,0.12,0.35,0.08,35.0,6.0,6.0,8.0,-0.7555494874541482,-1.4191269559709327,-1.1028073048632951,0.08271472092167041,0.12438578946608758,4.157696376663342,0.11077280807125368,0.0030971377882107578,0.007139323499922336,0,0,0.3322706082992547,0.012451917449558167,0.34472252574881285,0.3720183782133988,0.0028617313402099446,0.06573230321255001,0.32536236355659265,0.7883573420691341,0.32536244362784145,0.0009485792913233236,0.009054529956025462,0.004265905800704772
C35_Cp6_B6_wB10,True,1.25,0.12,0.35,0.08,35.0,6.0,6.0,10.0,-0.7553055666282259,-1.4191269559709327,-1.1027065356577879,0.08269780342942203,0.12433348586255936,4.156846010135329,0.1107390314310151,0.0030930644431786127,0.007131848959425881,0,0,0.3321757863693258,0.012439694031224795,0.3446154804005506,0.3719122132390974,0.0028589221231178135,0.06571189161550052,0.3252958177809187,0.7880258417423271,0.3252958978037917,0.0009482900522761362,0.00904262146917829,0.004261439595235616
C35_Cp6_B6_wB12,True,1.25,0.12,0.35,0.08,35.0,6.0,6.0,12.0,-0.7552178818071302,-1.4191269559709327,-1.1026703297651963,0.0826917328211511,0.1243147093161086,4.15654086785981,0.11072690076827921,0.0030916024037523446,0.007129165796708934,0,0,0.3321417527090991,0.012435306215826862,0.34457705892492596,0.3718741083126731,0.0028579137042224756,0.06570456534031689,0.32527193874906984,0.7879068359594583,0.3252720187545725,0.0009481861739357596,0.009038347174430274,0.004259836345376076
C50_Cp6_B4_wB6,True,1.25,0.12,0.35,0.08,50.0,6.0,4.0,6.0,-0.756657975956779,-1.4529245977484502,-1.1293934636716267,0.0934535793887901,0.1893343454653922,4.702840607634609,0.1543913424146842,0.0086777386036549,0.022922740935847098,0,0,0.4244763758471227,0.03468830638779569,0.4591646822349184,0.47525423250896043,0.007972154805144656,0.08755433678608039,0.36760418380126925,1.2000013988269196,0.36802295633723164,0.0013220972973798173,0.025369502266395463,0.013696851463215896
C50_Cp6_B4_wB8,True,1.25,0.12,0.35,0.08,50.0,6.0,4.0,8.0,-0.7558564833007821,-1.45292459774845,-1.1290540586935172,0.09339872606087128,0.18896433332396398,4.700071285073243,0.15423632108613883,0.008640726594336895,0.02284462986133257,0,0,0.4239678975776261,0.034570082877392244,0.45853798045501837,0.47468492768196074,0.007944984377277487,0.08743483617807472,0.367388415577406,1.1976562612545187,0.36780624172554965,0.001320769805330713,0.02526129708793094,0.013650178345535427
C50_Cp6_B4_wB10,True,1.25,0.12,0.35,0.08,50.0,6.0,4.0,10.0,-0.7556368564701859,-1.45292459774845,-1.1289612114333376,0.09338376339388299,0.1888633840615417,4.699315878582755,0.15419397334392707,0.008630633944303183,0.022823321818888645,0,0,0.4238291779906795,0.03453783523007037,0.45836701322074985,0.47452961380684416,0.007937573140946787,0.0874022358423179,0.36732955920163424,1.197016444660126,0.367747127042944,0.001320407169481755,0.02523179107033825,0.013637446312610432
C50_Cp6_B4_wB12,True,1.25,0.12,0.35,0.08,50.0,6.0,4.0,12.0,-0.7555579042307075,-1.45292459774845,-1.1289278508484615,0.09337839171055612,0.18882714072133,4.699044683109367,0.15417876379680046,0.00862701097430695,0.02281567198198665,0,0,0.4237793748767984,0.03452625823222961,0.458305633109028,0.4744738530106941,0.007934912485856463,0.08739053177364367,0.3673084294249266,1.1967867343091312,0.36772590451635023,0.001320276925772257,0.025221199261835078,0.01363287536361015
C50_Cp6_B5_wB6,True,1.25,0.12,0.35,0.08,50.0,6.0,5.0,6.0,-0.7567362426887196,-1.4529245977484502,-1.1294266142987939,0.08728486332971849,0.14560680031918002,4.390841388674346,0.12352518267337914,0.005556071608684907,0.014675445767612306,0,0,0.36514886975289734,0.022702021029764798,0.38785089078266216,0.40882969163972593,0.00521743621656345,0.07395609642510101,0.3433392402129361,0.9228561444160484,0.3436073138529298,0.0010577815285275358,0.01624326079716434,0.008768907758370477
C50_Cp6_B5_wB8,True,1.25,0.12,0.35,0.08,50.0,6.0,5.0,8.0,-0.7558812956309588,-1.45292459774845,-1.129064548240501,0.08724740445000675,0.1453541307139257,4.388950242249916,0.12339288073568147,0.005530795321460219,0.014622104439930748,0,0,0.36480164282642147,0.022620757376104597,0.38742240020252605,0.40844092779834745,0.005198759996981894,0.07387439108056036,0.34319189389412624,0.9212547240345483,0.3434593213190439,0.0010566485891312426,0.016169365182728258,0.008737035119572623
C50_Cp6_B5_wB10,True,1.25,0.12,0.35,0.08,50.0,6.0,5.0,10.0,-0.7556470250098726,-1.45292459774845,-1.1289655080052814,0.08723718879653466,0.14528520912192233,4.388434493968326,0.12335674241817188,0.0055239045357600705,0.014607556533501277,0,0,0.36470693382033864,0.022598595917624784,0.38730552973796345,0.4083348892563727,0.005193666794225503,0.0738521060128917,0.3431517101260869,0.9208178988689393,0.34341896119988347,0.0010563391263649757,0.016149219864757567,0.008728342419427257
C50_Cp6_B5_wB12,True,1.25,0.12,0.35,0.08,50.0,6.0,5.0,12.0,-0.7555628089778117,-1.45292459774845,-1.1289299228927907,0.08723352155123301,0.14526046593556544,4.388249348977194,0.12334376336115274,0.005521431120390678,0.014602333994858979,0,0,0.36467293338442514,0.02259064038247271,0.38726357376689785,0.40829682152870983,0.005191838432901629,0.07384410577384243,0.34313728483895795,0.9206610765123471,0.34340447259338536,0.0010562279829812913,0.016141988796885446,0.008725221835538765
C50_Cp6_B6_wB6,True,1.25,0.12,0.35,0.08,50.0,6.0,6.0,6.0,-0.7567884221658852,-1.4529245977484502,-1.1294487173499186,0.08268646507512974,0.12184463332184674,4.156276166822618,0.10294438074442687,0.0038594571239532294,0.010193547346836456,0,0,0.32965844166297764,0.016111892085678224,0.34577033374865584,0.3690937319420207,0.003702876020375641,0.06593210110218488,0.3252512178147908,0.7722514901687243,0.3252513044530725,0.0008815422253217026,0.0112831822580999,0.006090873001776908
C50_Cp6_B6_wB8,True,1.25,0.12,0.35,0.08,50.0,6.0,6.0,8.0,-0.7558978373512099,-1.45292459774845,-1.1290715415354107,0.08262465638254868,0.12166182126318803,4.153169320624812,0.10282952543067549,0.0038411682270004205,0.010154952873809141,0,0,0.32932028729442864,0.016052711609423072,0.3453729989038517,0.36871512596053685,0.003689275012794762,0.06585633658856964,0.3250080903269334,0.7710928270346075,0.3250081767738683,0.0008805586863646247,0.011229714386585687,0.006067811939147633
C50_Cp6_B6_wB10,True,1.25,0.12,0.35,0.08,50.0,6.0,6.0,10.0,-0.7556538040643621,-1.45292459774845,-1.1289683724307993,0.08260782387043171,0.12161196146170933,4.152323225614886,0.10279815444995084,0.0038361831533293717,0.010144428435076878,0,0,0.3292281227424536,0.016036574677405265,0.3452646974198589,0.36861193625221444,0.0036855663820334946,0.06583568546932896,0.32494187882472503,0.7707768155292856,0.32494196521943247,0.0008802900476690635,0.01121514044704082,0.006061523351126987
C50_Cp6_B6_wB12,True,1.25,0.12,0.35,0.08,50.0,6.0,6.0,12.0,-0.7555660788157379,-1.45292459774845,-1.1289313042659614,0.08260178376877221,0.12159406223056841,4.152019616751236,0.10278688776648737,0.0038343938701669695,0.01014065043662079,0,0,0.32919504306813024,0.016030782062117506,0.34522582513024774,0.3685748994319654,0.003684235108454312,0.06582827323213403,0.32491811979211077,0.7706633701723207,0.3249182061680648,0.000880193567830722,0.011209909450197396,0.006059265912375394
C75_Cp6_B4_wB6,True,1.25,0.12,0.35,0.08,75.0,6.0,4.0,6.0,-0.7570545707100463,-1.4923241395924447,-1.1600196813702055,0.09276536615401458,0.182839521169379,4.668754478709548,0.14149245908942207,0.011110227585316795,0.03410266529870864,0,0,0.4162772451048564,0.048042742065813875,0.4643199871706703,0.4660742832588288,0.01104130518021067,0.08853735948369465,0.3648970636876737,1.158837191555421,0.3653555306293035,0.0012116404640054308,0.03248092121456036,0.020377106839161593
C75_Cp6_B4_wB8,True,1.25,0.12,0.35,0.08,75.0,6.0,4.0,8.0,-0.7562526579596445,-1.4923241395924445,-1.1596710726105246,0.09271216574788835,0.18248886931832678,4.66606686016155,0.14135029730117638,0.011063544835339218,0.033987456899076056,0,0,0.4157922123264043,0.0478780076804388,0.4636702200068431,0.4655312285825705,0.011003445504755242,0.08841346072733265,0.3646877973117913,1.1566147595358653,0.36514520980279375,0.001210423091884101,0.032344443477047166,0.02030826723828234
C75_Cp6_B4_wB10,True,1.25,0.12,0.35,0.08,75.0,6.0,4.0,10.0,-0.7560329160138293,-1.4923241395924445,-1.1595757075737736,0.0926976541510642,0.1823932022188075,4.665333750138441,0.14131146247523663,0.011050815129941154,0.03395602894702748,0,0,0.41565988972572954,0.047833073326473366,0.4634929630522029,0.4653830769312524,0.01099311857723457,0.0883796610565289,0.36463071524237156,1.1560084212988029,0.3650878399405052,0.0012100905381436117,0.032307227987540404,0.020289488332556924
C75_Cp6_B4_wB12,True,1.25,0.12,0.35,0.08,75.0,6.0,4.0,12.0,-0.7559539223923197,-1.4923241395924445,-1.1595414423364732,0.09269244442473232,0.18235885532500662,4.665070560228838,0.14129751462449494,0.011046245535132745,0.03394474593642986,0,0,0.4156123833364485,0.04781694176405251,0.463429325100501,0.4653298876046804,0.010989411180527731,0.08836752645891882,0.36461022253135306,1.155790730628338,0.36506724389299017,0.0012099710987017271,0.03229386870684029,0.0202827464808453
