B0,wB,aR,wR,l,B,R,rho,nec,Gkk,flare
1.4142135623730951,0.75,8.0,2.4,7.199999999999999,1.0,7.269112738154498,-0.0001929299505020426,-0.00020718062199361994,-0.005207016960170563,0.0026035084800852815
1.4142135623730951,0.75,8.0,2.4,7.350000000000001,1.0,7.41771528167535,-0.00018183414254524177,-0.00019497671188736928,-0.004900299245491624,0.002450149622745812
1.4142135623730951,0.75,8.0,2.4,7.5,1.0,7.566372975210778,-0.00017156900633907328,-0.00018370876082407012,-0.004617104747239865,0.002308552373619932
1.4142135623730951,0.75,8.0,2.4,7.650000000000002,1.0,7.7150826307953455,-0.00016205861514668579,-0.00017328910061702315,-0.004355230123564979,0.0021776150617824896
1.4142135623730951,0.75,8.0,2.4,7.800000000000001,1.0,7.863841300535,-0.0001532351814457456,-0.00016363969713515305,-0.004112714162843645,0.0020563570814218224
1.4142135623730951,0.75,8.0,2.4,7.949999999999999,1.0,8.01264625451542,-0.00014503805983393284,-0.0001546909402763879,-0.003887807372393581,0.0019439036861967907
1.4142135623730951,0.75,8.0,2.4,8.100000000000001,1.0,8.161494961096283,-0.00013741288999575462,-0.00014638060742347482,-0.0036789459272768004,0.0018394729636384
1.4142135623730951,0.75,8.0,2.4,8.25,1.0,8.31038506929733,-0.00013031085036742046,-0.00013865296530622692,-0.0034847290976358636,0.0017423645488179318
1.4142135623730951,0.75,8.0,2.4,8.400000000000002,1.0,8.459314393022643,-0.0001236880176768487,-0.00013145800079016927,-0.0033038999163039757,0.001651949958151988
1.4142135623730951,0.75,8.0,2.4,8.55,1.0,8.608280896903866,-0.00011750480110788042,-0.00012475074552688743,-0.0031353282054169544,0.001567664102708477
1.4142135623730951,0.75,8.0,2.4,8.7,1.0,8.75728268357257,-0.00011172545783199992,-0.00011849069807636147,-0.0029779960527633875,0.0014889980263816938
1.4142135623730951,0.75,8.0,2.4,8.850000000000001,1.0,8.906317982196684,-0.00010631766152695574,-0.0001126413125387981,-0.0028309849597007997,0.0014154924798503998
1.4142135623730951,0.75,8.0,2.4,9.0,1.0,9.055385138137417,-0.000101252131188173,-0.00010716955886570437,-0.0026934647905676457,0.0013467323952838228
1.4142135623730951,0.75,8.0,2.4,9.150000000000002,1.0,9.204482603601358,-9.65023037176649e-05,-0.00010204553656583097,-0.0025646840640547452,0.0012823420320273726
1.4142135623730951,0.75,8.0,2.4,9.3,1.0,9.353608929178085,-9.204404132683708e-05,-9.724213136698018e-05,-0.002443961324175348,0.0012219806620876739
1.4142135623730951,0.75,8.0,2.4,9.45,1.0,9.50276275616728,-8.78553820212432e-05,-9.273472187330618e-05,-0.002330677767758971,0.0011653388838794854
1.4142135623730951,0.75,8.0,2.4,9.600000000000001,1.0,9.651942809610924,-8.391631224385089e-05,-8.850091426747443e-05,-0.002224270576789422,0.001112135288394711
1.4142135623730951,0.75,8.0,2.4,9.75,1.0,9.80114789195633,-8.02085693216002e-05,-8.452031183551268e-05,-0.0021242271259325207,0.0010621135629662604
1.4142135623730951,0.75,8.0,2.4,9.900000000000002,1.0,9.9503768772846,-7.671546902547597e-05,-8.077431390203902e-05,-0.002030079929227213,0.0010150399646136066
1.4142135623730951,0.75,8.0,2.4,10.05,1.0,10.099628706046575,-7.342174256295028e-05,-7.724592788011843e-05,-0.0019414019163832563,0.0009707009581916282
1.4142135623730951,0.75,8.0,2.4,10.2,1.0,10.248902380255165,-7.031340433145447e-05,-7.391961524760156e-05,-0.001857802561744393,0.0009289012808721964
1.4142135623730951,0.75,8.0,2.4,10.350000000000001,1.0,10.39819695908863,-6.737762870794464e-05,-7.078114928444761e-05,-0.0017789243088373043,0.0008894621544186521
1.4142135623730951,0.75,8.0,2.4,10.5,1.0,10.547511554864494,-6.460263194920425e-05,-6.781748027374912e-05,-0.0017044391825038476,0.0008522195912519237
1.4142135623730951,0.75,8.0,2.4,10.650000000000002,1.0,10.696845329348276,-6.197758711393725e-05,-6.501663575953714e-05,-0.0016340462821062825,0.0008170231410531414
1.4142135623730951,0.75,8.0,2.4,10.8,1.0,10.846197490365,-5.949252252118716e-05,-6.236760610335595e-05,-0.00156746890525028,0.00078373445262514
1.4142135623730951,0.75,8.0,2.4,10.95,1.0,10.995567288685018,-5.713825373279802e-05,-5.986026509761805e-05,-0.001504452552580915,0.0007522262762904575
1.4142135623730951,0.75,8.0,2.4,11.100000000000001,1.0,11.14495401515861,-5.490630719357387e-05,-5.748528356760339e-05,-0.0014447627563640708,0.0007223813781820354
1.4142135623730951,0.75,8.0,2.4,11.25,1.0,11.294356998076518,-5.2788857636486904e-05,-5.523405790029619e-05,-0.0013881832842201902,0.0006940916421100951
1.4142135623730951,0.75,8.0,2.4,11.400000000000002,1.0,11.443775600735975,-5.077867261832797e-05,-5.3098646718834496e-05,-0.0013345145475796019,0.0006672572737898008
1.4142135623730951,0.75,8.0,2.4,11.55,1.0,11.593209219193795,-4.886905797066957e-05,-5.1071709357860374e-05,-0.0012835720553994179,0.0006417860276997089
1.4142135623730951,0.75,8.0,2.4,11.7,1.0,11.742657280190032,-4.705381650700521e-05,-4.914645837345647e-05,-0.0012351852206080594,0.0006175926103040297
1.4142135623730951,0.75,8.0,2.4,11.850000000000001,1.0,11.892119239227299,-4.532719970272836e-05,-4.731660570893607e-05,-0.0011891960071039873,0.0005945980035519938
1.4142135623730951,0.75,8.0,2.4,12.0,1.0,12.041594578792296,-4.376870235246225e-05,-4.5661148541887655e-05,-0.0011475898305093324,0.0005737949152546662
1.4142135623730951,0.75,8.0,5.0,-12.0,1.0,12.041594578792296,-4.376870642319723e-05,-4.5661152612436125e-05,-0.0011475899328133737,0.0005737949664066869
1.4142135623730951,0.75,8.0,5.0,-11.85,1.0,11.892119239227295,-4.5327201059263315e-05,-4.731660706540731e-05,-0.001189196041195828,0.000594598020597914
1.4142135623730951,0.75,8.0,5.0,-11.7,1.0,11.742657280190032,-4.705381650637443e-05,-4.914645837289104e-05,-0.0012351852205938485,0.0006175926102969242
1.4142135623730951,0.75,8.0,5.0,-11.55,1.0,11.593209219193795,-4.886905842301512e-05,-5.1071709810205925e-05,-0.0012835720667681016,0.0006417860333840508
1.4142135623730951,0.75,8.0,5.0,-11.4,1.0,11.443775600735973,-5.0778673070673524e-05,-5.309864717118005e-05,-0.0013345145589482854,0.0006672572794741427
1.4142135623730951,0.75,8.0,5.0,-11.25,1.0,11.294356998076518,-5.2788857184706784e-05,-5.523405744851607e-05,-0.0013881832728657175,0.0006940916364328586
1.4142135623730951,0.75,8.0,5.0,-11.1,1.0,11.144954015158609,-5.4906307193646415e-05,-5.748528356760338e-05,-0.0014447627563640706,0.0007223813781820354
1.4142135623730951,0.75,8.0,5.0,-10.95,1.0,10.995567288685018,-5.7138253732872516e-05,-5.986026509761805e-05,-0.001504452552580915,0.0007522262762904575
1.4142135623730951,0.75,8.0,5.0,-10.8,1.0,10.846197490365,-5.949252161706148e-05,-6.236760519923027e-05,-0.0015674688825271232,0.0007837344412635616
1.4142135623730951,0.75,8.0,5.0,-10.65,1.0,10.696845329348275,-6.197758666159171e-05,-6.50166353071916e-05,-0.0016340462707375991,0.0008170231353687996
1.4142135623730951,0.75,8.0,5.0,-10.5,1.0,10.547511554864494,-6.460263194920425e-05,-6.781748027374912e-05,-0.0017044391825038476,0.0008522195912519237
1.4142135623730951,0.75,8.0,5.0,-10.35,1.0,10.398196959088628,-6.73776278032535e-05,-7.078114837975648e-05,-0.0017789242860999364,0.0008894621430499683
1.4142135623730951,0.75,8.0,5.0,-10.2,1.0,10.248902380255165,-7.031340433145447e-05,-7.391961524760156e-05,-0.001857802561744393,0.0009289012808721964
1.4142135623730951,0.75,8.0,5.0,-10.05,1.0,10.099628706046575,-7.342174301529584e-05,-7.724592833246398e-05,-0.00194140192775194,0.00097070096387597
1.4142135623730951,0.75,8.0,5.0,-9.9,1.0,9.950376877284599,-7.671546879934865e-05,-8.077431367586623e-05,-0.0020300799235428713,0.0010150399617714356
1.4142135623730951,0.75,8.0,5.0,-9.75,1.0,9.80114789195633,-8.020856932155334e-05,-8.452031183551268e-05,-0.0021242271259325207,0.0010621135629662604
1.4142135623730951,0.75,8.0,5.0,-9.6,1.0,9.651942809610922,-8.391631201767812e-05,-8.850091404130166e-05,-0.0022242705711050803,0.0011121352855525402
1.4142135623730951,0.75,8.0,5.0,-9.45,1.0,9.50276275616728,-8.7855382021293e-05,-9.273472187330616e-05,-0.0023306777677589707,0.0011653388838794854
1.4142135623730951,0.75,8.0,5.0,-9.3,1.0,9.353608929178085,-9.204404132627164e-05,-9.724213136641474e-05,-0.002443961324161137,0.0012219806620805684
1.4142135623730951,0.75,8.0,5.0,-9.15,1.0,9.204482603601356,-9.650230326526626e-05,-0.00010204553611348541,-0.0025646840526860615,0.0012823420263430307
1.4142135623730951,0.75,8.0,5.0,-9.0,1.0,9.055385138137405,-0.00010125212983203069,-0.00010716955750923315,-0.0026934647564758056,0.0013467323782379026
1.4142135623730951,0.75,8.0,5.0,-8.85,1.0,8.906317982196342,-0.00010631765022534291,-0.00011264130123015923,-0.0028309846754837054,0.0014154923377418527
1.4142135623730951,0.75,8.0,5.0,-8.7,1.0,8.757282683565869,-0.00011172526888425124,-0.00011849050899648503,-0.002977991300667781,0.0014889956503338908
1.4142135623730951,0.75,8.0,5.0,-8.55,1.0,8.608280896800887,-0.00011750237891081862,-0.00012474832140705979,-0.003135267280640619,0.0015676336403203095
1.4142135623730951,0.75,8.0,5.0,-8.4,1.0,8.459314391766737,-0.00012366343859698562,-0.00013143339952539698,-0.0033032816190825547,0.0016516408095412771
1.4142135623730951,0.75,8.0,5.0,-8.25,1.0,8.310385056949654,-0.000130110597331539,-0.00013845250611193514,-0.003479691008578811,0.0017398455042894057
1.4142135623730951,0.75,8.0,5.0,-8.1,1.0,8.161494861756623,-0.00013608316776125555,-0.0001450493191730482,-0.0036454870041779945,0.001822743502088997
1.4142135623730951,0.75,8.0,5.0,-7.95,1.0,8.012645591208399,-0.0001377416321961348,-0.00014738465080580703,-0.0037041802897873626,0.001852090144893681
1.4142135623730951,0.75,8.0,5.0,-7.8,1.0,7.863837575124744,-0.00011971635863055371,-0.00013006869854439984,-0.003268982942472576,0.001634491471236288
1.4142135623730951,0.75,8.0,5.0,-7.6499999999999995,1.0,7.715064807266346,-3.155736696571721e-05,-4.255299538296077e-05,-0.0010694734214667994,0.0005347367107333998
1.4142135623730951,0.75,8.0,5.0,-7.5,1.0,7.566299463384219,0.00026401417615573607,0.000252784675930243,0.006353171846740224,-0.003176585923370112
1.4142135623730951,0.75,8.0,5.0,-7.35,1.0,7.417450948589638,0.0010779897065019718,0.0010679200016756236,0.02683975705508591,-0.013419878527542955
1.4142135623730951,0.75,8.0,5.0,-7.2,1.0,7.268275251425212,0.0029960505833158788,0.0029909379667559335,0.07517046994962587,-0.03758523497481294
1.4142135623730951,0.75,8.0,5.0,-7.05,1.0,7.118207431662472,0.006924954569993265,0.0069336911065980816,0.17426266434199533,-0.08713133217099767
1.4142135623730951,0.75,8.0,5.0,-6.8999999999999995,1.0,6.966106248233982,0.013980547944051082,0.014021568375413193,0.35240044960004047,-0.17620022480002023
1.4142135623730951,0.75,8.0,5.0,-6.75,1.0,6.809943944918693,0.025142515016008785,0.025250401496215626,0.6346118067256299,-0.31730590336281495
1.4142135623730951,0.75,8.0,5.0,-6.6,1.0,6.646537296853561,0.04071732846894891,0.040951964707735176,1.0292351318071145,-0.5146175659035572
1.4142135623730951,0.75,8.0,5.0,-6.45,1.0,6.471466425522344,0.05980528560427453,0.06026394258442182,1.5145980743966134,-0.7572990371983066
1.4142135623730951,0.75,8.0,5.0,-6.3,1.0,6.2793245562427,0.08005272170402507,0.08088477709179877,2.032856171990744,-1.016428085995372
1.4142135623730951,0.75,8.0,5.0,-6.1499999999999995,1.0,6.064362997419129,0.0979012851029606,0.09932316345032524,2.49626336501472,-1.24813168250736
1.4142135623730951,0.75,8.0,5.0,-6.0,1.0,5.821460782827034,0.10933670592532574,0.11164150690897515,2.8058571035274436,-1.402928551763722
1.4142135623730951,0.75,8.0,5.0,-5.85,1.0,5.547214356129105,0.11090390235124892,0.11445810568544217,2.876645951721514,-1.438322975860757
1.4142135623730951,0.75,8.0,5.0,-5.7,1.0,5.240872467465737,0.10062834895185083,0.1058489872282377,2.660275205329211,-1.3301376026646057
1.4142135623730951,0.75,8.0,5.0,-5.55,1.0,4.904868636347179,0.07852949230777823,0.08583922416838313,2.157375008297919,-1.0786875041489594
1.4142135623730951,0.75,8.0,5.0,-5.3999999999999995,1.0,4.544815307217225,0.04659116271955211,0.056353581271378114,1.4163199754050948,-0.7081599877025473
1.4142135623730951,0.75,8.0,5.0,-5.25,1.0,4.16897176987256,0.008263029209212529,0.02070397769195744,0.5203477137371236,-0.26017385686856187
1.4142135623730951,0.75,8.0,5.0,-5.1,1.0,3.787325593639133,-0.032290888311539735,-0.01716884215133737,-0.4315000669862741,0.21575003349313704
1.4142135623730951,0.75,8.0,5.0,-4.95,1.0,3.4104961127891755,-0.07094844341541917,-0.053450411627396166,-1.3433553639998261,0.6716776819999131
1.4142135623730951,0.75,8.0,5.0,-4.8,1.0,3.04866903142536,-0.10420395998579693,-0.08501514510489272,-2.1366636424432097,1.068331821221605
1.4142135623730951,0.75,8.0,5.0,-4.6499999999999995,1.0,2.7107192556222928,-0.129483474821749,-0.10971136916124151,-2.757347450977873,1.3786737254889363
1.4142135623730951,0.75,8.0,5.0,-4.5,1.0,2.403602998114926,-0.14523009669345896,-0.12638685638526187,-3.1764481562419755,1.5882240781209873
1.4142135623730951,0.75,8.0,5.0,-4.35,1.0,2.132028563105582,-0.15086030939911452,-0.13474726483959312,-3.386568138491072,1.6932840692455358
1.4142135623730951,0.75,8.0,5.0,-4.2,1.0,1.8983687313260296,-0.146704447195384,-0.13517201362781248,-3.3972432398726005,1.6986216199363002
1.4142135623730951,0.75,8.0,5.0,-4.05,1.0,1.7027651335465142,-0.13398362089502602,-0.12858993380944528,-3.231817531050808,1.615908765525404
1.4142135623730951,0.75,8.0,5.0,-3.9000000000000004,1.0,1.5433899062300054,-0.1147591307527852,-0.11643224436320934,-2.9262614682594403,1.4631307341297202
1.4142135623730951,0.75,8.0,5.0,-3.75,1.0,1.4168490423440503,-0.09170853665749548,-0.10056780959718468,-2.52754473454506,1.26377236727253
1.4142135623730951,0.75,8.0,5.0,-3.5999999999999996,1.0,1.318705896694949,-0.06765596533371533,-0.0830902686160171,-2.0882862197510548,1.0441431098755274
1.4142135623730951,0.75,8.0,5.0,-3.4499999999999993,1.0,1.2440643472277788,-0.044996634794357705,-0.06594728499915625,-1.6574360486203332,0.8287180243101666
1.4142135623730951,0.75,8.0,5.0,-3.299999999999999,1.0,1.1881108027379086,-0.025289173374518064,-0.050576461066548645,-1.2711251082499153,0.6355625541249577
1.4142135623730951,0.75,8.0,5.0,-3.1500000000000004,1.0,1.1465167577148128,-0.009182544013849192,-0.03773814137875935,-0.948462941725147,0.47423147086257345
1.4142135623730951,0.75,8.0,5.0,-3.0,1.0,1.1156556008176166,0.0033798407316545397,-0.02758809635729916,-0.693364486740947,0.3466822433704735
1.4142135623730951,0.75,8.0,5.0,-2.8499999999999996,1.0,1.0926516613780333,0.012856372602422977,-0.01988657407456574,-0.49980412014179976,0.24990206007089988
1.4142135623730951,0.75,8.0,5.0,-2.6999999999999993,1.0,1.075317502357246,0.01984809562150571,-0.014214294667290364,-0.35724418962175986,0.17862209481087987
1.4142135623730951,0.75,8.0,5.0,-2.549999999999999,1.0,1.0620388956068496,0.024937927052191725,-0.01012449286486845,-0.254456259244744,0.12722812962237207
1.4142135623730951,0.75,8.0,5.0,-2.4000000000000004,1.0,1.0516503012684315,0.02861788526397433,-0.0072218787515519745,-0.1815056098479353,0.09075280492396764
1.4142135623730951,0.75,8.0,5.0,-2.25,1.0,1.0433236840583695,0.031272309569976085,-0.005189068498394053,-0.13041551578823182,0.06520775789411593
1.4142135623730951,0.75,8.0,5.0,-2.0999999999999996,1.0,1.0364787102591022,0.03318834060074372,-0.0037846573960740246,-0.09511881497488345,0.047559407487441696
1.4142135623730951,0.75,8.0,5.0,-1.9499999999999993,1.0,1.03071417902544,0.034575411471327144,-0.002830148821455651,-0.07112939796840707,0.03556469898420356
1.4142135623730951,0.75,8.0,5.0,-1.799999999999999,1.0,1.0257572057401927,0.03558462208288215,-0.0021951040778557945,-0.05516898275885409,0.02758449137942698
1.4142135623730951,0.75,8.0,5.0,-1.6500000000000004,1.0,1.0214260462018285,0.03632458674725419,-0.001784427782679572,-0.04484756170342134,0.022423780851710706
1.4142135623730951,0.75,8.0,5.0,-1.5,1.0,1.0176029868067495,0.03687324100086579,-0.0015287432196492562,-0.038421507744602484,0.0192107538723012
1.4142135623730951,0.75,8.0,5.0,-1.3499999999999996,1.0000000000000007,1.0142145707842274,0.03728624896026884,-0.001377528827640473,-0.03462107556018776,0.017310537780093827
1.4142135623730951,0.75,8.0,5.0,-1.1999999999999993,1.0000000179284663,1.0112172031476923,0.03760291601088271,-0.0012943148234126137,-0.0325296795253235,0.016264839762661666
1.4142135623730951,0.75,8.0,5.0,-1.049999999999999,1.0001861229563738,1.0085867598762945,0.037840264445907976,-0.0012634146447271372,-0.03175307333050026,0.015876536665250147
1.4142135623730951,0.75,8.0,5.0,-0.9000000000000004,1.0176524247062524,1.0063112228112359,0.03771431228171943,-0.0015694699564965248,-0.039445082282874994,0.019722541141437493
1.4142135623730951,0.75,8.0,5.0,-0.75,1.1359817996286672,1.0043856152537753,0.03774894533381809,-0.0016889106369834747,-0.042446953997735536,0.02122347699886772
1.4142135623730951,0.75,8.0,5.0,-0.5999999999999996,1.3055883699067397,1.0028086732514565,0.038534884498289804,-0.0010292529059516276,-0.025867946944188636,0.012933973472094242
1.4142135623730951,0.75,8.0,5.0,-0.4499999999999993,1.3920469112358094,1.0015807935664567,0.03896407937158823,-0.0006981497186675442,-0.0175464162181739,0.00877320810908694
1.4142135623730951,0.75,8.0,5.0,-0.29999999999999893,1.4122115180331196,1.0007028784402192,0.03910495958277539,-0.0006274646736645698,-0.015769907273373834,0.007884953636686828
1.4142135623730951,0.75,8.0,5.0,-0.15000000000000036,1.4141821954641274,1.000175765804985,0.0391531612290422,-0.0006214820214659397,-0.015619546823804243,0.007809773411902051
1.4142135623730951,0.75,8.0,5.0,0.0,1.4142135623730951,1.0,0.039167037747947886,-0.0006216980250259505,-0.015624975585382474,0.007812487792691223
1.4142135623730951,0.75,8.0,5.0,0.15000000000000036,1.4141821954641274,1.000175765804985,0.039153161229028066,-0.0006214820214800743,-0.015619546824159482,0.007809773412079695
1.4142135623730951,0.75,8.0,5.0,0.3000000000000007,1.4122115180331196,1.0007028784402192,0.039104959582775344,-0.0006274646736646183,-0.015769907273375055,0.007884953636687486
1.4142135623730951,0.75,8.0,5.0,0.45000000000000107,1.3920469112358087,1.0015807935664567,0.0389640793715737,-0.0006981497186820812,-0.017546416218539255,0.00877320810926957
1.4142135623730951,0.75,8.0,5.0,0.5999999999999996,1.3055883699067397,1.0028086732514565,0.038534884498306395,-0.0010292529059350367,-0.02586794694377166,0.012933973471885818
1.4142135623730951,0.75,8.0,5.0,0.75,1.1359817996286672,1.0043856152537753,0.03774894533381809,-0.0016889106369834747,-0.042446953997735536,0.02122347699886772
1.4142135623730951,0.75,8.0,5.0,0.9000000000000004,1.0176524247062524,1.0063112228112359,0.03771431228171943,-0.0015694699564965248,-0.039445082282874994,0.019722541141437493
